text,name,firm
"But ultimately, he believes the most important quality a founder brings to the table is an eye for the future and a clear idea of what it will take to get there.","
              Adam              
              Goldberg            ",Lightspeed Venture Partners
"“I’m used to being the youngest person in the room,” he says. “Because of that, I don’t care about your background or where you started. I care about where you’re going. Potential trumps experience every time.”","
              Adam              
              Goldberg            ",Lightspeed Venture Partners
,"
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"Ajay has been a partner at Lightspeed since 2015, but his track record as a prescient investor harks back to the early ‘90s. “I bought $687 worth of Apple stock when I was 11 years old,” he says. “This was back in 1991.”","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"About 10 years later, as an undergrad at MIT, he was introduced to venture capital. As an organizer for the MIT $100K Entrepreneurship Competition, he found himself surrounded by aspiring entrepreneurs, successful founders, mentors, and venture capitalists. But he felt he needed more company-building experience to become a venture capitalist himself. ","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"After MIT, he earned an MBA from Harvard, then worked for and advised several startups, including Sense Networks, a big-data analytics company. After a stint at Microsoft, where he was responsible for product management, planning, and marketing, he spent more than 10 years at Palantir Technologies. There, he helped launch several new companies, including Palantir’s commercial healthcare venture, which he helped grow to more than $100 million in sales.","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"It was the experience he needed to pursue a career in venture capital. Drawn to Lightspeed’s investing approach and track record, he joined the firm as a partner. “Of all the firms I talked to, I really felt that Lightspeed had the most systematic approach to helping enterprise software companies succeed.”","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"Since 2015, he’s focused on enterprise applications and infrastructure—from big data/analytics and smart enterprises to security, cloud-based services, and datacenter technologies.","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"“I’m deeply technical,” he says. “I love to brainstorm product.” And because he says he’s still collecting his “investor scars,” he’s uniquely able to empathize with founders and view things from their perspective.","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
"“I’m way more optimistic than average when it comes to sharing a founder’s vision for the future,” he says. For proof, look no further than that initial investment in Apple. “Throughout the ‘90s, it lost most of its value,” he says. “But look at it today.”","
              Ajay              
              Sudan            ",Lightspeed Venture Partners
,"
              Alex              
              Taussig            ",Lightspeed Venture Partners
"Alex is inspired by both inventors and artists. As a teenager, he spent as much time in the laboratory conducting research as he did in concert halls performing for thousands. “I am drawn to the creative process,” he says. “Whether the output is an algorithm, a cantata, or something else entirely is less interesting to me. The struggle itself, the process of creating something from nothing, is endlessly fascinating.”","
              Alex              
              Taussig            ",Lightspeed Venture Partners
"While studying physics at Harvard in the early 2000s, Alex witnessed the creativity of a few students who started a website called TheFacebook.com. “I didn’t think of Facebook as a business at the time,” he says. “I just knew that it tapped into something innate—our desire to be connected and to express ourselves. And it was everywhere. Facebook was the first example in my adult life of a piece of software that was visibly changing the world.”","
              Alex              
              Taussig            ",Lightspeed Venture Partners
"Facebook’s success inspired Alex to leave an academic career behind and focus instead on working with entrepreneurs to achieve their creative ambitions. After graduating from Harvard College, MIT, and Harvard Business School, he joined venture firm Highland Capital Partners in 2009. He became a partner at the firm and, over a seven-year period, worked with over a dozen companies. Several have since IPO’d or been acquired, but a few failed too.","
              Alex              
              Taussig            ",Lightspeed Venture Partners
"“You learn more from failures, even if they are painful to recall,” says Alex. “It’s easy to be a cheerleader for founders in good times, but I also enjoy rolling up my sleeves when times are difficult.”","
              Alex              
              Taussig            ",Lightspeed Venture Partners
"At Lightspeed, Alex invests in online commerce, marketplaces, and digital media. He has also led investments in emerging sectors like virtual reality and aerospace. “Working with founders is a great privilege,” he says. “I find immense joy in helping them invent the future. My commitment to every founder is that I show up engaged, informed, and ready to listen. And then I follow up and do my best to help them achieve their goals.”","
              Alex              
              Taussig            ",Lightspeed Venture Partners
"Alex’s data-driven approach to VC is different than that of consumer investors who focus on product features. “My lens is that great consumer companies require a novel, but non-intuitive insight into the behavior of their users. I use data to find evidence of that behavior, and then I look for ways to scale it to the masses. When you have the insight, the data that validates it, and a path to market, that’s when you have something truly special.”","
              Alex              
              Taussig            ",Lightspeed Venture Partners
,"
              Andrew              
              Moley            ",Lightspeed Venture Partners
"As operating partner and CFO of Lightspeed since 2008, Andrew provides financial and operational oversight for the firm, which supports more than 200 portfolio companies. As he puts it, “No crises mean it’s been a good day.” When obstacles do arise, Andrew makes sure people have what they need to get on with the work in front of them.","
              Andrew              
              Moley            ",Lightspeed Venture Partners
"Andrew grew up in Silicon Valley, with a front row seat to the evolution of business and technology happening there. “From early age, the startup world has always intrigued me.” He watched his father work incredibly hard with some of the smartest people in the valley. It taught him that when you join a company with people who are smart, humble and hardworking, remarkable things can happen.","
              Andrew              
              Moley            ",Lightspeed Venture Partners
"Andrew was drawn to Lightspeed because of the passion each team member has for their work. What really excites him is the constant pursuit of new ideas that happens every day. “At Lightspeed, every day holds something new.”","
              Andrew              
              Moley            ",Lightspeed Venture Partners
"He brings extensive executive experience to the firm, having developed and led both public and private companies throughout his career. Prior to joining Lightspeed, Andrew was CFO of three venture-backed startups. He served as CFO of eGreetings Network (EGRT), taking the company public in 1999, and later took over as the CEO of the company until its sale to American Greetings (AM) in 2001. He also served as EVP and CFO of CMC Industries (CMCI), a publicly traded EMS company. He began his career at Mercer Management Consulting.","
              Andrew              
              Moley            ",Lightspeed Venture Partners
Andrew has a BS in economics from The Wharton School of the University of Pennsylvania. He also holds an MBA from Stanford University Graduate School of Business where he returns annually as a guest lecturer.,"
              Andrew              
              Moley            ",Lightspeed Venture Partners
"His advice to making it in the industry? Focus on what you do well. Work with people who challenge you. Follow leads that come to you. And ultimately, he says, “Don’t turn down interesting things because they’re risky — risky things challenge you the most. And challenges lead to better opportunities.”","
              Andrew              
              Moley            ",Lightspeed Venture Partners
,"
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
"It’s only natural that Ansaf approaches venture capital from the perspective that “technology and entrepreneurship are great sources of positive change.” After all, he grew up at the intersection of technology and humanitarianism: His father was an electrical engineer and technologist, and his mother was a doctor who started a social-service organization to aid refugees in his hometown of Portland, Oregon.","
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
"But his path to venture capital was a circuitous one. His studies took him from Stanford, where he graduated with honors and served as class president, to Harvard, where he earned an MBA and an MPP. Ansaf was one of the first ten World Economic Forum (WEF) Young Global Shapers, a member of the Aspen Institute’s Impact Careers Initiative, and a Policy Fellow for Senator Cory Booker. Ansaf was always attracted to organizations and initiatives that sought to solve problems of great proportion.","
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
"“I’ve always believed that government can be a big lever of change,” he says. “But I also realized that technology was an accelerant that was changing the world at an alarming pace. Coupled with the right entrepreneur and team, big ideas could move quickly and catalyze change in amazing ways.”","
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
"Ansaf began his career as a management consultant for McKinsey & Company in New York, working with the largest enterprises in the world on their most painful strategic and operational problems. Then he joined the product team at RelateIQ, an early-stage enterprise SaaS company building a next-gen CRM platform applying machine learning and data science to one of the most crucial workflows in the enterprise. RelateIQ was acquired by Salesforce for more than $400 million, and Ansaf’s path ultimately led him to Lightspeed, where he joined as a partner in 2016.","
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
"“What excited me about Lightspeed in particular was the flat culture and hustle mentality within the firm,” he says. “We are constantly pushing the bar higher for ourselves, looking for ways to keep moving quickly while improving ourselves and our approach to better serve the entrepreneurs we work with—a necessary quality when our business involves partnering with individuals dreaming up the next great technology and looking to create a seismic impact on the world.”","
              Ansaf              
              Kareem            ",Lightspeed Venture Partners
,"
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
As a chip designer and then product manager in the late ‘90s and early ‘00s—working for venture-backed startups such as WebTV and Andes Networks—Arif witnessed first-hand the power venture capital had to effect change. It proved to be the introduction to the rest of his life.,"
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"“There were a number of VCs affiliated with those companies who were kind enough to share their time, mentor me, and teach me about the art and craft of venture capital,” he says. “From then, I had my sights set on VC.”","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"But whether he knew it or not, the groundwork for his career path had long since been laid. Between his grandfather (an entrepreneur who had started and run several businesses around the world) and his father (an engineer and MBA turned entrepreneur who relished every opportunity to discuss his passions with his son), Arif grew up surrounded by the pillars of innovation.","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"So it comes as little surprise that he went on to earn a BSc in computer engineering from the University of Waterloo, in Canada, and an MBA from the Wharton School, at the University of Pennsylvania. ","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"But while his first love was technology, he’s learned during his tenure at Lightspeed that it’s usually the founders, along with incredible technology, that make an enterprise company great. That’s why he looks for founders who not only have deep insight into technological innovations, but also those who think big about the future. ","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"“I’ve switched from thinking, ‘What’s the technological advantage?’ to, ‘What drives this founder and how will they use their technological advantage to build an enduring business?’”","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"He says it’s a challenging and lonely job, being a CEO, which is why he aims to be a true partner to his founders—a trusted, levelheaded person who can help navigate the trenches of building a business. From being a coach, advisor, and even a psychologist to offering hands-on help with hiring, strategy, and business partnerships, there’s little Arif doesn’t do to support the CEOs he works with. ","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"It seems to work. Since he joined Lightspeed in 2008 with a focus on cloud and datacenter technologies as well as enterprise mobile and Saas solutions, he’s helped six companies toward acquisition and one to IPO. Of course, he credits some of this success to his upbringing.","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
"“I’ve got a way about myself that’s quite Canadian,” he says with a laugh: “polite but firm.”","
              Arif              
              Janmohamed            ",Lightspeed Venture Partners
,"
              Barry              
              Eggers            ",Lightspeed Venture Partners
"A founding partner at Lightspeed, Barry is something of a Silicon Valley pioneer.","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"After all, as a native of Sunnyvale, he remembers when the area was filled not with startups but with cherry and apricot orchards. And although he attended undergrad at UCLA, he soon returned to the valley to earn an MBA at Stanford. ","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"He’s been here ever since. After grad school, Barry worked in M&A at Cisco Systems, in San Jose, and later, by the recommendation of his old friend and classmate Chris Schaepe, became a partner at Weiss, Peck & Greer.","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"It was here, in late 1999, that he and Chris, along with Ravi Mhatre and Peter Nieh, set out to found Lightspeed. In addition to building out the firm, Barry specializes in information technology infrastructure with a focus on analytic platforms, cloud, IoT, networking, and emerging infrastructure.","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"And yet, he insists technology isn’t his strong suit.","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"“I’m an economics undergrad, so I don’t lead with technology IQ,” he says. “I like to rely on EQ.”","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"It’s this emotional intelligence that has enabled him to foster strong relationships throughout the valley, which he says are just as important as big ideas when it comes to building great companies. That’s why he focuses his efforts on providing leverage to entrepreneurs rather than creating overhead.","
              Barry              
              Eggers            ",Lightspeed Venture Partners
"“There’s a fine line between the two,” he says. “Whether it’s a set of customer intros, helping them hire the people they want to hire, partner introductions, or introductions to investors during a financing—whatever I’m doing, it’s giving founders leverage.”","
              Barry              
              Eggers            ",Lightspeed Venture Partners
,"
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"As a businessman and engineer with more than 20 years of experience building billion-dollar companies—including Rubrik, which he cofounded and now leads as CEO—Bipul is most interested in learning how things start, grow, and decay.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
Call it the lifecycle of a business.,"
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"“I like to start working with entrepreneurs from the very beginning of their journey,” he says.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"From there, he aims to understand the founder’s motivations, and how those motivations might impact their product and company. “Helping founders think through the foundation, culture, team, product, and market is my passion,” he says. And, knowing how difficult it is to start and build a company, he has a high degree of empathy for entrepreneurs.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"Bipul joined Lightspeed in 2010, drawn to the firm, he says, because “in spite of all the success, I felt that Lightspeed had an amazing hunger and work ethic. I saw an opportunity to help build a huge platform for a new generation of entrepreneurs.”","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"Now, as a venture partner with a focus on software, mobile, and Internet sectors with a particular interest in cloud services/infrastructure and social utilities/apps, he’s backed a number of successful companies, including Nutanix, Pulse, and Bromium.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"Bipul also holds several patents in distributed computing, as well as a bachelor of technology in electrical engineering from the Indian Institute of Technology, Kharagpur, and an MBA from The Wharton School, where he was a Palmer Scholar.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"Before Lightspeed, Bipul worked at Blumberg Capital, where he was the founding investor and board member of Nutanix and Hootsuite. Bipul also held sales and engineering positions at Oracle Corporation, American Megatrends and IBM.","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
But it was always venture that most interested him.,"
              Bipul              
              Sinha            ",Lightspeed Venture Partners
"“Venture capital provides an opportunity to work with some of smartest people in the world,” he says, “people who upend large, established markets, and some who create new markets altogether.”","
              Bipul              
              Sinha            ",Lightspeed Venture Partners
,"
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"As Lightspeed’s General Counsel, Brett believes that people are central to the success of a business and a fulfilled life. So it comes as little surprise that the people of Lightspeed—”smart, collaborative, approachable,” he says—drew him to the firm.","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"“I admired both the firm’s performance and, in my view, its unusual humility regarding its success,” he says. “When I thought about a general counsel role at a venture capital firm, Lightspeed was a great fit.”","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"Before Lightspeed, Brett spent a decade as general counsel at Riverbed Technology. During his time there, he helped the company grow from a small startup to a global organization, giving him “an appreciation for how difficult it is to grow and scale a business, and an understanding of the points in a deal that are actually likely to matter, both to the company as well as to its investors.”","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"He began his career at a law firm representing VCs investing in emerging growth companies. It was there that he learned the importance of team dynamics. “I saw firsthand how choosing the right partners early in a company’s lifecycle can accelerate a company’s growth and meaningfully alter its trajectory,” he says.","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
It all comes back to people.,"
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"It’s his empathy for those starting a business, and his ability to recognize what will truly matter to the people involved, that allow him to serve as a beneficial resource in nudging deals over the finish line.","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
"When he’s not growing companies, he’s spending time with his family and, as a San Diego native and a big baseball fan, watching the Padres. “If you’re going to root for the Padres, you better really like baseball,” he says. “The winning seasons are infrequent.”","
              Brett              
              Nissenberg            ",Lightspeed Venture Partners
,"
              Brian              
              Kasser            ",Lightspeed Venture Partners
"As Lightspeed’s head of executive talent, Brian is an invaluable resource to the firm. Our portfolio companies are only as strong as the men and women who lead them. And because Brian was raised in Menlo Park and later spent 13 years here as a senior recruiter in the executive-search industry, he’s in a unique position to evaluate the skills, leadership, and culture fit of these executives for our entire Lightspeed portfolio.","
              Brian              
              Kasser            ",Lightspeed Venture Partners
"“Having spent the majority of my life here in the Silicon Valley, I truly understand the mindset and motivations of the technology industry’s entrepreneurial executive. Witnessing my hometown grow first hand from the time I was in school, it’s hard not to be awed by the incredible things these executives have done to build our industry over so many years.”","
              Brian              
              Kasser            ",Lightspeed Venture Partners
"Brian has been in the business of high-stakes matchmaking for years, with the mission of bringing the right talent to the right company at the right time. Since 2003, when he began his executive-search career at Russell Reynolds Associates, he’s placed hundreds of leaders within technology companies, with a significant focus on CEO, president, and board-level assignments, as well as senior-level sales, finance, marketing, and technology functions.","
              Brian              
              Kasser            ",Lightspeed Venture Partners
"“This ‘people’ role with Lightspeed is a powerful way to use my years of Silicon Valley executive-search experience, combined with my deep network of influencers and innovators, for the benefit of all our Lightspeed portfolio companies. I get a unique opportunity with so many of our company founders and leaders to help them think through, and then build out, their world-class management teams.”","
              Brian              
              Kasser            ",Lightspeed Venture Partners
"Prior to joining the executive search industry, Brian was a senior M&A professional in the investment banking industry. He worked at Salomon Brothers, Lehman Brothers, and Thomas Weisel Partners, where he joined at the firm’s launch.","
              Brian              
              Kasser            ",Lightspeed Venture Partners
"Brian received his undergraduate BA degree in economics from Vanderbilt University, where he played varsity football for two seasons and also served as the interfraternity council president his senior year. After undergrad, he earned his MBA degree in finance from The Wharton School at the University of Pennsylvania.","
              Brian              
              Kasser            ",Lightspeed Venture Partners
,"
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"A Lightspeed co-founder and Forbes Midas Hall-of-Famer with over 10 appearances on the Forbes Midas List, Chris has backed 11 first-time CEOs who have led their companies through IPO. It’s a track record few in the industry can claim.","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"He attributes this success, first and foremost, to a strong work ethic. “MIT is a work-intensive place,” he says of his alma mater, where he earned a BS and MS in computer science before completing an MBA at Stanford. “I have that ‘no pain, no gain’ mentality. I believe you do your best work, to use a weightlifting analogy, when you’re on the bench and you can’t feel your arms anymore.”","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"Not to be overlooked is his long and varied history in venture. Since 1991, when he began his career as a VC at Weiss, Peck & Greer, he’s invested in a multitude of sectors, from data-center infrastructure and semiconductors to bioinformatics, SaaS, and network structure. This breadth of experience has expanded his perspective of the company-building process, enabling him to quickly identify and stamp out potential problems before they snowball.","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"Then there’s the core set of beliefs Chris brings to Lightspeed. “I believe in fairness and intellectual integrity,” he says. “I don’t have a zero-sum-game mentality.” It’s an approach that has come to characterize the firm.","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"And it’s an approach he practices outside the office, too. As a philanthropist, Chris has supported a number of programs for children and young adults including the Lucile Packard Foundation for Children’s Health and the Oakland Soldiers EYBL boys and girls basketball teams. And as an avid fly fisherman who often decamps to Southwest Alaska to fish with his daughter, Chris supports an Alaskan conservation trust that buys land from natives and protects it from future development.","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
"“At some level,” he says, whether it’s a company or the Alaskan wilderness, “I’m always imagining the future.”","
              Chris              
              Schaepe            ",Lightspeed Venture Partners
,"
              David              
              Gussarsky            ",Lightspeed Venture Partners
"When David took his first job in venture—at BRM Capital, an Israeli firm where he led investments in infrastructure companies—he planned to spend only a year or two in the industry.","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"“I thought it would enable me to find the right startup to join,” he says. “But that was 18 years ago. I fell in love with this profession.”","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"At that point, he’d held a variety of jobs: CEO at Paspar2, an Internet application service provider; corporate attorney at Rosensweig & Co., a leading Israeli commercial law firm; head of software development teams for the Israel Defense Forces; and programming manager for the software-products team at Edunetics.","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"But it was venture that he found most engaging. After spending eight years at BRM, he joined Lightspeed in 2008. Working alongside Yoni Cheifetz and Tal Morgenstern in the Lightspeed Israel office, David focuses on IT infrastructure investments with a specific interest in cloud, enterprise applications, storage, cyber security, analytics, and big data.","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"He approaches his work from the unique perspective of a long-distance runner. David not only keeps up with industry trends while on the move, listening to technology podcasts on early-morning runs, but also compares the company-building process to running a marathon.","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"“Both require dedication, preparation, and a never-give-up attitude,” he says. “I have a theory that marathoners are better entrepreneurs.”","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"He brings these qualities to his work, too. “I don’t give up until I’ve understood everything there is to understand about a company, business, technology, or market,” he says. “I’m relentless.”","
              David              
              Gussarsky            ",Lightspeed Venture Partners
"For proof of David’s perseverance, look no further than his long-suffering commitment to the local soccer club in the desert town of Beer Sheva, the capital city of the Negev, where he grew up. “They brought us no joy since winning the league title in 1975—until finally winning in the 2015 and 2016 seasons!”","
              David              
              Gussarsky            ",Lightspeed Venture Partners
,"
              Janou              
              Gordon            ",Lightspeed Venture Partners
"From DC to VC, Janou spent much of her working life in public service before joining Lightspeed in 2017.","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"She began her career as a research assistant at the Woodrow Wilson International Center for Scholars, eventually moving to the Department of the Interior, then the White House. There, she served as a senior legislative assistant and, later, associate director at the Office of Political Strategy.","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"Most recently, however, she was the deputy chief of staff to the CEO of the Obama Foundation—an apt jumping-off point for her move to Lightspeed, where she serves as the consumer team’s chief of staff. ","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"“My background in the political world gives me unique insight into the behavioral side of consumer tech,” she says. “I’ve spent a lot of time working on and figuring out how people make decisions, what influences their beliefs and opinions, and what motivates people to change a habit or behavior.”","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"Her responsibilities at Lightspeed are many, from conducting pre-meeting research and post-meeting follow-up to tracking industry trends and managing client relationships. It’s a welcome change, she says, after life in politics. ","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"“I’ve always been interested in consumer tech, and VCs have a unique view of that landscape,” she says. “That’s something I was hungry to learn about after five years in DC.”","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"Outside of work, Janou teaches yoga. She says the best classes are those with participants of all strengths, skill levels, shapes, and sizes—not unlike the most successful working environments.","
              Janou              
              Gordon            ",Lightspeed Venture Partners
"“I think a lot about the importance of cultivating a community with a diversity of opinions, backgrounds, and experiences,” she says. “It helps bring out the most well-rounded perspectives.”","
              Janou              
              Gordon            ",Lightspeed Venture Partners
,"
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"Jeremy joined Lightspeed in 2006 as the firm’s first consumer specialist, focusing on massive-scale social media, commerce, new media, and financial services. Like many in the industry, he was drawn to venture capital for its forward-looking approach to business.","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"“I was an operator for a long time,” he says. “And as an operator, you focus on making the month, the quarter, the year. With venture, you’re looking toward the horizon rather than the ground.”","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"This perspective has proven fruitful. Jeremy has funded several companies that have since been acquired or gone public, most notably Snapchat, where he made the first investment. It’s a track record that has landed him on the Forbes Midas List several times.","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"In addition to completing an MBA at Stanford, Jeremy spent the ‘90s and early 2000s working for web pioneers such as Netscape, AOL, CitySearch, and Interactive Corp. It was then that he learned to view the world through the eyes of the mass market—not just the digerati—and how to spot patterns in user behavior.","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"“VCs are editors, not writers,” he says. “Our job is not to predict the future but to recognize an exciting present that can continue to scale. A lot of that is about keeping an open mind, about not rushing to judgment.”","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"With Snapchat, for example, he recognized a fundamental shift that created opportunity for a disruptor. Conventional wisdom held that the post-Facebook social media landscape was too crowded to accommodate another platform. Yet Snapchat went on to shape popular culture. Why?","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"Jeremy saw that users on Facebook and Instagram posted mostly highlight reels of their lives, leading to performance anxiety—and less posting. Users worried, “Will I get enough likes?” Conversely, Snapchat’s disappearing photos, and the absence of likes and follower counts, removed the perceived risk of posting a photo. People could be themselves.","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"“Today, people express themselves through Snapchat stories, gifs, and stickers,” he says. “Before that, it was emojis and emoticons. Before that, it was their AIM Buddy icon or their ASCII signature on Usenet. The same core driver — people seeking individuality — is being instantiated in different ways, through different media.”","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
"Outside of Lightspeed, Jeremy is a founding trustee at Presidio Knolls School, a startup, progressive Mandarin-immersion PreK-8 school in San Francisco.","
              Jeremy              
              Liew            ",Lightspeed Venture Partners
,"
              John              
              Vrionis            ",Lightspeed Venture Partners
"John joined Lightspeed in 2006, “inspired to work with entrepreneurs to build the next generation of enduring enterprise companies.”","
              John              
              Vrionis            ",Lightspeed Venture Partners
"His passion for the underdog started early on.  As a student-athlete at Harvard, John was the only varsity soccer player from Georgia, spending his summers working at the Port of Long Beach coordinating cargo trucks. His drive to learn pushed him to graduate school at the University of Chicago, where he earned a degree in computer science while helping with technical diligence and sourcing at a venture capital firm.","
              John              
              Vrionis            ",Lightspeed Venture Partners
"“Someone told me it was a career where I could help people accomplish world-changing things, but it was a really difficult job to get,” he says of venture capital. “And that’s what inspires me—working on big ideas and the challenge of doing something that I know will be hard.”","
              John              
              Vrionis            ",Lightspeed Venture Partners
