text,name,firm
Macintosh IIfx,Chris FralicPartner,First Round Capital
" as my 10 year First Round anniversary gift, and other favorites include an ",Chris FralicPartner,First Round Capital
Altair 8800,Chris FralicPartner,First Round Capital
 and a ,Chris FralicPartner,First Round Capital
20th Anniversary Macintosh,Chris FralicPartner,First Round Capital
".    Part of what I like to consider about these old products is “what was visible but not yet seen” at the time – and how that applies to what we’re excited about today.    Again, it comes down to perspective – I keep this 1977 quote from DEC founder Ken Olsen displayed: “There is no reason for any individual to have a computer in his home.” ",Chris FralicPartner,First Round Capital
"In my spare time I like to read and sometime write about the best business books, or VR, or how to make introductions, and I also enjoy running, playing tennis, skiing and mostly spending time with my amazing family.",Chris FralicPartner,First Round Capital
In my spare time I like to read and sometime write about the,Chris FralicPartner,First Round Capital
best business books,Chris FralicPartner,First Round Capital
",",Chris FralicPartner,First Round Capital
 or ,Chris FralicPartner,First Round Capital
VR,Chris FralicPartner,First Round Capital
",",Chris FralicPartner,First Round Capital
 or ,Chris FralicPartner,First Round Capital
how to make introductions,Chris FralicPartner,First Round Capital
", and I also enjoy running, playing tennis, skiing and mostly spending time with my amazing family.",Chris FralicPartner,First Round Capital
"Tonight, ",Chris FralicPartner,First Round Capital
"Tonight, ",Chris FralicPartner,First Round Capital
,Hayley BarnaPartner,First Round Capital
,Hayley BarnaPartner,First Round Capital
"As the most recent addition to the investment team here at First Round, you could say I’m the closest to the founder experience. For the last five years, I was Co-CEO at Birchbox, growing it from launch to over a million monthly subscribers, and raising $70M in venture capital in the process. As we took the business global, I managed marketing, operations, strategy and technology. So, let’s just say I’ve been there and I get it.",Hayley BarnaPartner,First Round Capital
"As the most recent addition to the investment team here at First Round, you could say I’m the closest to the founder experience. For the last five years, I was Co-CEO at Birchbox, growing it from launch to over a million monthly subscribers, and raising $70M in venture capital in the process. As we took the business global, I managed marketing, operations, strategy and technology. So, let’s just say I’ve been there and I get it.",Hayley BarnaPartner,First Round Capital
"So how did I get here? Good question, especially considering that I spent the six months before joining First Round telling everyone who asked that I didn’t want to be a VC. And I’m not here because I changed my mind. I’m here because I so valued being a part of the First Round community that I wanted to remain a part of it and give back to it. I’m here because I believe that the way we do venture at First Round is unique. For us, it’s a team sport and a community endeavor, all done in service to the entrepreneur.",Hayley BarnaPartner,First Round Capital
"I knew from the moment I had my first conversation with Phin that I wanted First Round to lead Birchbox’s seed round. He explained the founders-first philosophy — that even if they disagree, they’ll let you know why of course, but support you in doing what you think is best. That they’d rather connect you to someone else who actually knows (including the many entrepreneurs they work with) than claim to know something they don’t. This could have been a lot of talk, but it bore out, and Phin was often my first call whenever times got tough.",Hayley BarnaPartner,First Round Capital
"As a recent entrepreneur, I know how critical having trust in your investors is. Now, I feel like I have a foot in both worlds. My founder experience is still fresh, but I can offer perspective from covered territory. When I joined First Round, I gave a lot of thought to the type of VC I want to be, and I decided to be one that wouldn’t hedge talking about mistakes and lessons hard won. I want to roll up my sleeves and leverage the skills that made me a good founder in the first place: I’m extremely data-driven, I believe all problems are solvable. I think creativity, teamwork and iteration can break through walls. Have a gnarly issue? Let’s hang out with a whiteboard for few hours and let’s jam.",Hayley BarnaPartner,First Round Capital
"I think that’s why I’m so interested in startups taking on problems we’ve all assumed were unsolvable, or things we didn’t realize were a problem until someone with a unique vision pointed it out to us and showed us it could be better. These unexpected, yet awesome companies are run by founders who know the world can be improved, and they won’t stop until it happens. Even if they don’t know yet exactly how they’re going to make that dent in the universe (and freely admit it), they know that dent’s gotta get made.",Hayley BarnaPartner,First Round Capital
"As an angel investor before joining First Round, I often asked people what impact they hoped their business will have had in five years. Some would say something quantifiable like, “We’ll have hit $XM in revenue and hired X people.” Others will respond with something much more lofty and mission-driven about what will have fundamentally changed for their industry or their customers. In my experience, the best companies are a blend of the two. Something big and ambitious and good that they can break into clear steps and measure success along the way.",Hayley BarnaPartner,First Round Capital
"Before Birchbox, I worked at Bain & Company and went to Harvard Business School (thus the focus on measurement and execution as well as deep experience with theme parties). But my proudest moment as an entrepreneur doesn’t have so much to do with returns or revenue. It’s that I was able to build a culture at Birchbox strong enough to thrive beyond my direct oversight. If I can help even a few founders feel this way, then I’ll consider my work here a success.",Hayley BarnaPartner,First Round Capital
"Before Birchbox, I worked at Bain & Company and went to Harvard Business School (thus the focus on measurement and execution as well as deep experience with theme parties). But my proudest moment as an entrepreneur doesn’t have so much to do with returns or revenue. It’s that I was able to build a culture at Birchbox strong enough to thrive beyond my direct oversight. If I can help even a few founders feel this way, then I’ll consider my work here a success.",Hayley BarnaPartner,First Round Capital
,Phin BarnesPartner,First Round Capital
,Phin BarnesPartner,First Round Capital
"I got this job by offering to work for free and had no plans to become a partner (incidentally, Josh had no plans for me to become partner either — but he let me carry his bag to meetings.)",Phin BarnesPartner,First Round Capital
"Growing up on hip-hop and hoops, I wanted to be a lot of different things. An NBA basketball player (I settled for the team at Haverford), an architect or a big money guy on Wall Street. I ended up making sneakers at AND1 — and I’ll never forget the first time I felt like a successful entrepreneur: I was walking through a mall in Houston and I saw a kid come out of a store with a new pair of shoes. He was lit up and pulled them out of the box to show his boys. They were a pair of AND 1 shoes I’d helped create. He had spent $85 on something we built. It was amazing.",Phin BarnesPartner,First Round Capital
"I think that feeling is at the heart of entrepreneurship and I want as many people as possible to feel it. That is why I work on Dorm Room Fund and why I am committed to fixing the UX of VC — making every touchpoint with First Round great — even if we don’t invest, I want you to walk away with something new that will help you build your business.",Phin BarnesPartner,First Round Capital
"I joined First Round because I wanted to be a better entrepreneur and knew I could learn a lot by spending a ton of time with First Round founders and partners. I’d spent the previous 10 years building companies, and going deep on product creation and brand building. I had some success and significant failures. I got introduced to Josh and actually started out as an intern — so if there’s a testament to how differently this firm works, that’s it. Years later, I’m still here because I saw how much opportunity there was to build First Round itself into an amazing company — and how much room there was to try new things that would have a huge ripple effect for our companies and their users. I don’t think I would have been a GP at any other firm.",Phin BarnesPartner,First Round Capital
"When I first started investing, I got excited about companies where I would have loved to be the CEO but the job was already filled by someone way better than me. I’ve learned a lot since, but what inspires me remains pretty similar: people who have an idea that won’t let go, founders who know they have to do something, who are compelled to do it now, and believe they’re the perfect ones to do it. Most of these people start with a remarkable understanding of their customer — Hayley and Katia at Birchbox, Oren at Area 1 Security, Talha at NimbleRx and Matt at Blue Apron are good examples — these founders told me something about a consumer that I’d never heard before.",Phin BarnesPartner,First Round Capital
"When I first started investing, I got excited about companies where I would have loved to be the CEO but the job was already filled by someone way better than me. I’ve learned a lot since, but what inspires me remains pretty similar: people who have an idea that won’t let go, founders who know they have to do something, who are compelled to do it now, and believe they’re the perfect ones to do it. Most of these people start with a remarkable understanding of their customer — Hayley and Katia at ",Phin BarnesPartner,First Round Capital
 and Matt at ,Phin BarnesPartner,First Round Capital
 are good examples — these founders told me something about a consumer that I’d never heard before.,Phin BarnesPartner,First Round Capital
"What’s cool about engaging with founders at the seed stage is that you’re there when they’re laying the foundation, and every action has incredible impact. I know I’m not the one in the office until 3 a.m. or sweating all the small stuff in the moment, but I like to think I can introduce new ideas into their field of vision that they can either reject or respond to. The best VCs don’t tell anyone what to do — they’re like having ESP, giving CEOs more perspective, helping them see around corners and start to think about the next challenge earlier than the competition. Great VCs provide information, context and support. The founder leverages this to make better decisions at an increasing pace.",Phin BarnesPartner,First Round Capital
My best moments are when founders call me to say thanks. I would never take credit for any of their success — it is theirs alone — but the thank yous for offering some piece of advice or some little insight that helped move the needle for them make this job awesome. The puzzle that eats at me is how can I help talented entrepreneurs bring their best every day. Sometimes that means asking dumb questions until you get to that 1 out of 10 that makes them think about something a different way or challenges a key assumption. Sometimes it’s re-anchoring them in their mission and why they embarked on this insane journey in the first place. A lot of the time it’s just listening and helping them rubber duck the problem.,Phin BarnesPartner,First Round Capital
My best moments are when founders call me to say thanks. I would never take credit for any of their success — it is theirs alone — but the thank yous for offering some piece of advice or some little insight that helped move the needle for them make this job awesome. The puzzle that eats at me is how can I help talented entrepreneurs bring their best every day. Sometimes that means asking dumb questions until you get to that 1 out of 10 that makes them think about something a different way or challenges a key assumption. Sometimes it’s re-anchoring them in their mission and why they embarked on this insane journey in the first place. A lot of the time it’s just listening and helping them ,Phin BarnesPartner,First Round Capital
rubber duck the problem,Phin BarnesPartner,First Round Capital
.,Phin BarnesPartner,First Round Capital
"I learned the business of startups helping grow AND1 from $15M to $225M in revenue as Creative Director for Footwear, and starting my own fitness video-game company, producing Yourself!Fitness, the first game of its kind for Xbox and PlayStation 2. I built partnerships with the likes of Procter & Gamble and McDonald’s, and experienced all the highs and lows founder life has to offer from founding to funding to failing. That one hurt, but it taught me a ton, got me back to school for my MBA at Wharton, and then led me to First Round.",Phin BarnesPartner,First Round Capital
"I live in San Francisco with my wife Carrie and daughter Etta who support my addiction to sneakers, hip-hop and trash-talk vocabulary.",Phin BarnesPartner,First Round Capital
,Brett BersonPartner,First Round Capital
,Brett BersonPartner,First Round Capital
"There are few things better than coming up with an idea and seeing it take shape in the world. In my current role leading Platform, I get to support a group of intensely dedicated, brilliant people do just that. All of us are constantly thinking of new ways to help the founders we invest in build and grow great things. So I’m proud to say that we’ve built our own team and culture to be so flexible that the only things that matter are results and speed. If you have an idea at First Round, you can just do it.",Brett BersonPartner,First Round Capital
"There are few things better than coming up with an idea and seeing it take shape in the world. In my current role leading Platform, I get to support a group of intensely dedicated, brilliant people do just that. All of us are constantly thinking of new ways to help the founders we invest in build and grow great things. So I’m proud to say that we’ve built our own team and culture to be so flexible that the only things that matter are results and speed. If you have an idea at First Round, you can just do it.",Brett BersonPartner,First Round Capital
"This is how some of our most important initiatives have started — everything from First Round Review and First Round Network, to our newest program, Pitch Assist, an internal fundraising agency that helps our founders craft the pitch and narrative they need to nail their next round of funding. It’s thrilling and rare that something like that can go from idea to reality in mere weeks here.",Brett BersonPartner,First Round Capital
"When I started here nine years ago, there was no Platform Team. Now it’s 15 people working hard for our companies, constantly iterating and experimenting to build software, connecting founders with the advice they need, organizing high-utility events, and more. When I watch these people do incredible things, like explain the value of our work to our shareholders (LPs), or release a huge, helpful set of data, or bring an amazing thought leader into our network, I’m blown away. I love these moments.",Brett BersonPartner,First Round Capital
"Together, these initiatives empower hundreds of entrepreneurs to learn from each other every day, and bring new definition to what startups should expect from their investors. They’re core to us building “the most powerful network in the Valley” (Fortune Magazine’s words, not ours), and I’m sure had something to do with me being named one of Forbes’ 30 Under 30 in venture capital in 2015 (even though I think these lists are pretty silly).",Brett BersonPartner,First Round Capital
"Before First Round, I graduated from New York University, where I earned degrees with high distinction in economics and film — the latter of which comes in real handy making First Round’s holiday videos, which now have millions of views.",Brett BersonPartner,First Round Capital
,Rob HayesPartner,First Round Capital
,Rob HayesPartner,First Round Capital
"When I joined First Round in 2006, the concept of a seed stage venture firm was considered at best a cute idea and at worst not a ‘real’ venture firm. But back when I was building products, I’d always loved building version 1.0 instead of cranking out incremental versions of the same thing — so for me, joining First Round was an opportunity to help build something from scratch (the firm) that would let me continue creating new, exciting, unheard of things all the time (in partnership with awesome founders). I’ve never done anything in my career for more than a few years at a stretch — except work here. And that’s only possible because we’re constantly reinventing ourselves to better serve entrepreneurs.",Rob HayesPartner,First Round Capital
"When I joined First Round in 2006, the concept of a seed stage venture firm was considered at best a cute idea and at worst not a ‘real’ venture firm. But back when I was building products, I’d always loved building version 1.0 instead of cranking out incremental versions of the same thing — so for me, joining First Round was an opportunity to help build something from scratch (the firm) that would let me continue creating new, exciting, unheard of things all the time (in partnership with awesome founders). I’ve never done anything in my career for more than a few years at a stretch — except work here. And that’s only possible because we’re constantly reinventing ourselves to better serve entrepreneurs.",Rob HayesPartner,First Round Capital
"Since creating our San Francisco office, I’ve been fortunate to lead a number of our key investments — Uber, Square, Mint.com, eero, Gnip, Planet Labs. If anything, this group of companies is indicative of my diverse interests. I love consumer technology, and I think marketplaces and platforms are fascinating. They’re extremely difficult to spin up, but once they’re working, they can become massive businesses. These aren’t the only areas I look at, but that’s the kind of challenge I love to see founders take on.",Rob HayesPartner,First Round Capital
"Since creating our San Francisco office, I’ve been fortunate to lead a number of our key investments — ",Rob HayesPartner,First Round Capital
", ",Rob HayesPartner,First Round Capital
", ",Rob HayesPartner,First Round Capital
", ",Rob HayesPartner,First Round Capital
", ",Rob HayesPartner,First Round Capital
". If anything, this group of companies is indicative of my diverse interests. I love consumer technology, and I think marketplaces and platforms are fascinating. They’re extremely difficult to spin up, but once they’re working, they can become massive businesses. These aren’t the only areas I look at, but that’s the kind of challenge I love to see founders take on.",Rob HayesPartner,First Round Capital
"Building from nothing to this scale requires a founder that can go from telling you a compelling story about her market at 50,000 feet to asking whether a radio component in the hardware should be moved 3 microns to the right. If you ask me what kind of founders I gravitate to, they’re the ones who can run up and down the stack like this. You often see this quality in the best CEOs.",Rob HayesPartner,First Round Capital
"Building from nothing to this scale requires a founder that can go from telling you a compelling story about her market at 50,000 feet to asking whether a radio component in the hardware should be moved 3 microns to the right. If you ask me what kind of founders I gravitate to, they’re the ones who can run up and down the stack like this. You often see this quality in the best CEOs.",Rob HayesPartner,First Round Capital
"Who are the CEOs that gravitate to me as a partner? The ones who know and appreciate that I’m very direct. I’ll always tell you what I think. When you pitch me your idea, I’ll challenge your assumptions. When you leave a meeting, you’ll know exactly where you stand. My happiest moments in this job have always come at the end of meetings when we’ve had a conversation that really moved the needle for a company.",Rob HayesPartner,First Round Capital
"Who are the CEOs that gravitate to me as a partner? The ones who know and appreciate that I’m very direct. I’ll always tell you what I think. When you pitch me your idea, I’ll challenge your assumptions. When you leave a meeting, you’ll know exactly where you stand. My happiest moments in this job have always come at the end of meetings when we’ve had a conversation that really moved the needle for a company.",Rob HayesPartner,First Round Capital
"As a VC, it’s easy to think the biggest impact you can have is writing a check. But the best parts aren’t about the money (I know you’ve probably heard this before — but I really mean it). It’s the service you can offer. One of the big reasons I think First Round is so unique is that our partnership is really a partnership — we’re not a loosely-joined group of lone wolves. We share responsibility and decision-making, and it’s always for the benefit of founders. If a great opportunity comes my way but I’m not the one to help build it, I’ll pass it to the best person on our team. And my partners do the same.. That’s a win for the entrepreneur. And I think it’s why we’re so good at seed stage in particular.",Rob HayesPartner,First Round Capital
"As a VC, it’s easy to think the biggest impact you can have is writing a check. But the best parts aren’t about the money (I know you’ve probably heard this before — but I really mean it). It’s the service you can offer. One of the big reasons I think First Round is so unique is that our partnership is really a partnership — we’re not a loosely-joined group of lone wolves. We share responsibility and decision-making, and it’s always for the benefit of founders. If a great opportunity comes my way but I’m not the one to help build it, I’ll pass it to the best person on our team. And my partners do the same.. That’s a win for the entrepreneur. And I think it’s why we’re so good at seed stage in particular.",Rob HayesPartner,First Round Capital
"Before First Round, I was Omidyar Network’s first venture investor and eventually led all of their technology investing. I worked at Palm, where I product managed Palm OS during the company’s heyday (that’s right, when the Palm V was cool), and started its corporate venture fund. Prior to all of that, I got my MBA from Columbia and BA from Berkeley (Go Bears!).",Rob HayesPartner,First Round Capital
"Before First Round, I was Omidyar Network’s first venture investor and eventually led all of their technology investing. I worked at Palm, where I product managed Palm OS during the company’s heyday (that’s right, when the Palm V was cool), and started its corporate venture fund. Prior to all of that, I got my MBA from Columbia and BA from Berkeley (Go Bears!).",Rob HayesPartner,First Round Capital
"When I’m not at work, I’m usually cooking for my wife and two daughters, or we’re all traveling up and down the California coast with our dogs.",Rob HayesPartner,First Round Capital
"When I’m not at work, I’m usually cooking for my wife and two daughters, or we’re all traveling up and down the California coast with our dogs.",Rob HayesPartner,First Round Capital
,Bill TrenchardPartner,First Round Capital
,Bill TrenchardPartner,First Round Capital
"I’ve started five companies. Some worked and some didn’t, but the best help I had while building them came from other entrepreneurs. I was fortunate to have great investors who offered invaluable strategic and directional advice, but most of my days were spent trying to sell customers, build out new channels, and find talented engineers. Talking to other founders doing the same things at the same time made the biggest difference for me. I benefited a lot from having a strong personal network as an entrepreneur, but always felt I could learn from more great people if I just had leverage.",Bill TrenchardPartner,First Round Capital
"I’ve started five companies. Some worked and some didn’t, but the best help I had while building them came from other entrepreneurs. I was fortunate to have great investors who offered invaluable strategic and directional advice, but most of my days were spent trying to sell customers, build out new channels, and find talented engineers. Talking to other founders doing the same things at the same time made the biggest difference for me. I benefited a lot from having a strong personal network as an entrepreneur, but always felt I could learn from more great people if I just had leverage.",Bill TrenchardPartner,First Round Capital
"I was sold on joining First Round after realizing how core the community was to everything the team did. I saw how focused the partnership was on connecting entrepreneurs to each other and building a rich knowledge-sharing network. I immediately thought, “They’re solving the biggest pain point every founder has.”  This emphasis on community was an extension of a genuine focus on founder needs and wellbeing. I previously co-invested alongside Josh, Rob and Phin, and the things they did stuck with me: They’d re-invest in a founder they believed in, even if their first company failed. They’d overlook short-term economic interests in favor of long-term relationships. In an industry where the default is to optimize everything, this resonated with me.",Bill TrenchardPartner,First Round Capital
"Today, as a partner, I think this philosophy helps us find and work with the strongest startups out there. When prospective founders ask for references who can talk about First Round, I always point them to a few entrepreneurs whose companies didn’t work out. One of the best arguments in our favor is how we respond when things don’t go to plan. If we think a founder is brilliant, we want to see her succeed, now or in the future. We’re not going to hold someone back just to get ours.",Bill TrenchardPartner,First Round Capital
"Finding truly unique insights into a problem or market is very rare. But that’s also what makes it interesting to me. I invested early in Uber because they understood how painful the current cab experience was, and why that was the case. For the same reason, I love supporting entrepreneurs going after dusty industries like international shipping (Flexport) and mortgages (LendingHome). Suddenly, an entrepreneur comes along with an idea to change an entire system that has been the same for decades.  With great execution they can change their industry and transform thousands or millions of people’s lives. When systems are big and broken at multiple points — think health care, government, education — they’re ripe with opportunity.",Bill TrenchardPartner,First Round Capital
Finding truly unique insights into a problem or market is very rare. But that’s also what makes it interesting to me. I invested early in ,Bill TrenchardPartner,First Round Capital
" because they understood how painful the current cab experience was, and why that was the case. For the same reason, I love supporting entrepreneurs going after dusty industries like international shipping (",Bill TrenchardPartner,First Round Capital
) and mortgages (,Bill TrenchardPartner,First Round Capital
"). Suddenly, an entrepreneur comes along with an idea to change an entire system that has been the same for decades.  With great execution they can change their industry and transform thousands or millions of people’s lives. When systems are big and broken at multiple points — think health care, government, education — they’re ripe with opportunity.",Bill TrenchardPartner,First Round Capital
"Taking on this type of challenge requires exceptional productivity. So, I look for founders who get a tremendous amount done in a short amount of time. High-velocity decision-making. They push themselves and their teams. When you’re running a small company, you have very few advantages over much bigger companies with established brands. Early on, speed is one of them, and it makes all the difference. Little things matter, like the meetings you take, the ones you don’t; how you make decisions; how you empower your team; how you manage your inbox; how you build a culture that embraces speed. You should always be thinking about how to get the flywheel spinning faster.",Bill TrenchardPartner,First Round Capital
"Moving faster, getting more done in less time has always been my goal as an entrepreneur and investor.  I fail all too often but think the pursuit is what matters. I’ve built teams from 0 to hundreds and lived through many of the car wrecks that happen along the way. Most of the founders I work with call me first when the shit is hitting the fan, because they know I’ve been there. I think systematically and can help break down problems, “Let’s worry about this first.”  I can talk about the management mistakes I’ve made, or the hundreds of fundraising conversations I’ve had on both sides of the table. I particularly love rolling up my sleeves to help them get from Seed to Series A.",Bill TrenchardPartner,First Round Capital
"Before joining First Round, I was an angel investor and partner with Founder Collective, working with Uber, AdRoll, PowerSet, LendingClub, Tapulous, Slide, Chegg and others. Going back further, I led LiveOps to $100M in sales and founded Jump Networks, which was acquired by Microsoft.",Bill TrenchardPartner,First Round Capital
"I went to Cornell, spent half my time as a CS major before starting my first company and switching to a major with no problem sets — science and technology studies. Most of my relevant education came from hacking on my own and consulting for customers in the town I grew up in. I fell in love with finding scrappy, clever ways to do things. Now I get to help the smartest people I know do exactly that all day, every day.",Bill TrenchardPartner,First Round Capital
"I went to Cornell, spent half my time as a CS major before starting my first company and switching to a major with no problem sets — science and technology studies. Most of my relevant education came from hacking on my own and consulting for customers in the town I grew up in. I fell in love with finding scrappy, clever ways to do things. Now I get to help the smartest people I know do exactly that all day, every day.",Bill TrenchardPartner,First Round Capital
,Josh KopelmanPartner,First Round Capital
,Josh KopelmanPartner,First Round Capital
"When I think back to the time where I was most excited about being an entrepreneur, it is that one to two year period at the very beginning that was the most fun, the most challenging, that created the most value, and made the biggest difference for everything that came after.",Josh KopelmanPartner,First Round Capital
"When I think back to the time where I was most excited about being an entrepreneur, it is that one to two year period at the very beginning that was the most fun, the most challenging, that created the most value, and made the biggest difference for everything that came after.",Josh KopelmanPartner,First Round Capital
"I first experienced the wild ride of starting a company when I was in college at Wharton. While others were cramming for tests at all hours of the night, I decided to co-found a company called Infonautics Corporation and was fortunate to take it public on the NASDAQ in 1996. I then had this crazy idea to allow anyone to buy and sell used books, music and DVDs online and launched Half.com in July of 1999. The timing worked out and we were acquired by eBay in July of 2000. I followed Half.com with one more company called Turntide that Symantec quickly acquired.",Josh KopelmanPartner,First Round Capital
"So, when I had the opportunity to start a VC firm after operating for a decade, it made sense to work at the seed stage, helping other founders make the most of the blank slate you only getting at the very beginning. We didn’t try to attach a growth fund or expand internationally, or get into the next hot Series C. We chose to specialize, and that gives us clarity of purpose.",Josh KopelmanPartner,First Round Capital
"And I didn’t call it Kopelman Capital, because I didn’t want to build something about the investors. I chose First Round to make it clear that we wanted to talk to founders at the earliest possible point — we thrive on incomplete ideas — and that we wanted to make serving them a team sport with no egos (we know that’s tough in the venture business).",Josh KopelmanPartner,First Round Capital
"Having been a founder three times, I know how lonely it can be. No one goes through the same things except for other founders. I know that the advice I got from fellow entrepreneurs made all the difference for me at Infonautics, Half.com and Turntide. Finding them is usually the hard part. We aim to make that much easier, and it’s amazing to see how much this mindshare has accelerated many of our companies. We call all of these efforts “Platform” and it has become central to our firm for the last decade. It all started with a simple mailing list of all our CEOs, allowing them to ask questions of us and each other. It worked so well that we doubled down — again and again. Now we have a whole team called Platform designed to help founders at every critical juncture of company building: hiring, growth, compensation, management, the list goes on.",Josh KopelmanPartner,First Round Capital
"Having been a founder three times, I know how lonely it can be. No one goes through the same things except for other founders. I know that the advice I got from fellow entrepreneurs made all the difference for me at Infonautics,",Josh KopelmanPartner,First Round Capital
Half.com,Josh KopelmanPartner,First Round Capital
" and Turntide. Finding them is usually the hard part. We aim to make that much easier, and it’s amazing to see how much this mindshare has accelerated many of our companies. We call all of these efforts “Platform” and it has become central to our firm for the last decade. It all started with a simple mailing list of all our CEOs, allowing them to ask questions of us and each other. It worked so well that we doubled down — again and again. Now we have a whole team called Platform designed to help founders at every critical juncture of company building: hiring, growth, compensation, management, the list goes on.",Josh KopelmanPartner,First Round Capital
"I like to think the value I offer as a partner is equally clear and direct. After having invested in well over 100 companies in addition to being a founder myself, I’ve weathered my share of booms and bust cycles, taken companies public and laid people off. I do my best to translate those experiences into advice, and in doing so, I try to provide two things: my candid opinion and my unwavering support. I’ll tell you what I think, but back you up if you choose differently. I will never tell you what to do, but I’ll try to help you ask the right questions. That’s my mission.",Josh KopelmanPartner,First Round Capital
