text,name,firm
"Now I get to work with entrepreneurs as a co-founder of General Catalyst, but my playbook is similar. I work best with great product founders who are looking for a trustworthy partner to help them scale up revenue, become strong operators, and build a high-growth company in the software, SaaS, application, information analytics, or security space. I still love to see teams come together, forge bonds of trust and commitment, and then go out and change the world with high integrity. I am directly involved with Circle Financial, Clearsky, Imprivata, and Rstudio. I’m also on the board of Brightcove, which was formerly a General Catalyst portfolio company.",David Orfao,General Catalyst
"My business background began at Norwich University, where I studied business and accounting. Although I’m fortunate to be one of those people who enjoys his work so much that it doesn’t feel like work, I always make time for my family. One of our favorite pastimes is boating on the Cape and islands during summer weekends in New England.",David Orfao,General Catalyst
"“When I catch myself wishing I was the developer or scientist who just pitched an idea, that’s the moment I realize ‘we need to back this.’ Real conviction is contagious.”",Denali Tietjen,General Catalyst
"As a digital native, I grew up with technology-enabled communications and began exploring them seriously in college with a senior thesis about journalism in the age of Twitter. I got my intro to the start-up world as a reporter focused on investing at Forbes and The Boston Globe. Inspired by the many entrepreneurs I covered, particularly the Cymbal team (a startup backed by Rough Draft Ventures), I realized I didn’t want to just write about the future of digital society, I wanted to help create it.",Denali Tietjen,General Catalyst
"So I joined Rough Draft as a student investor while still at Tufts University. I participated in the Monday evening pitch meetings, voted on investment decisions, recruited talent at universities and tech competitions, and poured my journalism skills into helping teams find their product voice.",Denali Tietjen,General Catalyst
"As an investor, I’m excited to continue working with student teams through Rough Draft. Student founders have a special energy that drives them to get started now, not someday. I also want to encourage more women to go on the startup journey. That includes working with universities to create the conditions for women to see themselves as entrepreneurs.",Denali Tietjen,General Catalyst
"I love General Catalyst’s focus on bringing great people together to form teams, and keeping those people close to the firm throughout their careers. By investing in a team, not just a product, we’re in it for the long haul.",Denali Tietjen,General Catalyst
"I graduated from Tufts (’16) with a degree in economics and film & media studies. I’m a marathon runner (most recently Reykjavik) and am up for pretty much anything outdoors. I would also love to keep traveling, having spent summers exploring in Europe, Latin America and Asia.",Denali Tietjen,General Catalyst
"“The start-up journey includes rapid growth and constant need for good internal communication, particularly when your company is growing fast. That’s been true for General Catalyst, as well.”",Frank Maher,General Catalyst
"As the controller for General Catalyst, I basically have my eyes on every dollar that comes in or goes out. I’m also responsible for financial and tax reporting, budgeting, and work related to our investment funds. What makes my job fun is doing all these things in a dynamic business that’s operating on two coasts and supports great founders and their companies.",Frank Maher,General Catalyst
"I’ve been with General Catalyst from the beginning. While we’ve grown over the years, we’ve remained one team with one set of values. That doesn’t mean we’re old-fashioned. We know how to leverage great new tools as part of our operations, and we value communication and an open-door policy.",Frank Maher,General Catalyst
"Before joining the firm, I served in a variety of finance roles in a range of industries, including apparel, yard machinery, medical instruments and management consulting.",Frank Maher,General Catalyst
"I’m proud to say I’m a dyed-in-the-wool Bostonian: born, raised and educated here from grammar school through graduate school (MBA at Suffolk University). I even married a Bostonian. I picked up golf as a caddy at age 12 and still love it decades later.",Frank Maher,General Catalyst
“I like to operate with fundamental trust and friendship with the founders we invest in. It’s a true privilege to work with people who are doing well by doing good in the world.”,Hemant Taneja,General Catalyst
I focus on working with founders who are building technology companies with an authentic mission. A mission-driven company usually requires an investor with patience and long-term perspective; and I feel those are my core strengths.,Hemant Taneja,General Catalyst
"My investment thesis is based on an overall view that 21st century businesses will thrive on Economies of Unscale, and there is an incredible opportunity to redesign most application workflows with first principles. My investments at General Catalyst include Angle Technologies, ClassDojo, Fractyl, Grammarly, Gridco Systems, Gusto, Highfive, Livongo, Samsara, Snap (NYSE: SNAP), Stripe, ThoughtSpot, Color Genomics and TuneIn. I also direct the GC Stripe Platform Fund, a $10 million initiative to help start new ventures that are built on top of the Stripe Connect platform.",Hemant Taneja,General Catalyst
"I wound up with five degrees from MIT because I was hoping to pursue an academic career: Electrical Engineering & Computer Science (BS and MS), Operations Research (MS), Mathematics (BS), Biology & Biomedical Engineering (BS). In hindsight, that was excellent training for being a venture capitalist because I am always curious about new areas of innovation.",Hemant Taneja,General Catalyst
"Alongside my work here at General Catalyst, I founded Advanced Energy Economy (AEE), an organization focused on transforming energy policy in America. I am also a board member of Khan Academy, whose mission is to provide free world-class education for everyone. I have regularly taught students at MIT and at Stanford University with a focus on helping them find impactful problems to work on.",Hemant Taneja,General Catalyst
"“The best businesses offer customers something truly valuable, whether it’s mission-critical infrastructure, an amazing experience, or an application that simplifies processes. My philosophy as an investor is to bring entrepreneurs exceptional value through a trusted partnership — helping to scale their companies to the next level while further innovating, building unique cultures, and delivering an excellent customer experience.”",Holly Maloney McConnell,General Catalyst
"I discovered my passion for collaborating with successful management teams early in my profession while advising technology companies at AGC.  I learned from the start that the best relationships between companies and investors are based on philosophical alignment around the opportunity at hand and how to maximize it. Working alongside founders and executives as a board member has been critical to developing an innate sense for finding that alignment, building on it, and achieving a shared vision for the business.",Holly Maloney McConnell,General Catalyst
"I began my career as an investor at Guidepost Growth Equity (FKA: North Bridge Growth Equity) several years ago. I worked hard to build a foundation for what I hoped to be a long-term career: sourcing and executing investments in software-based companies; and cultivating trusted relationships with entrepreneurs and industry executives. While there, I worked closely with companies such as Dyn, Erecruit, Spoonflower, and WP Engine and was focused on infrastructure, communications, human capital management, marketplaces, manufacturing, and digital media. I remain interested in these categories of companies, which operate with highly scalable revenue models that may include subscriptions, transactions, and high margin services.",Holly Maloney McConnell,General Catalyst
"At General Catalyst, I focus on later-stage companies that have already achieved some success and have demonstrated capital efficiency prior to our involvement, like the sports management platform, Teamworks.",Holly Maloney McConnell,General Catalyst
Scaling a successful business into one that defines or disrupts a category often involves pattern recognition – knowing in advance how events are likely to unfold – and the team at General Catalyst has those insights in abundance. I am fortunate to be surrounded by the wealth of experience within this team.,Holly Maloney McConnell,General Catalyst
"While I find true passion in my work, I also enjoy being as active (and admittedly, competitive) as I can – running, hiking, biking, exploring. Surfing is a new discovery, so I’m eager to hear about your favorite breaks. Given the significant role the sport played in my life, I proudly support the Boston chapter of Soccer Without Borders, an international organization that serves young people in under-resourced communities through the game.",Holly Maloney McConnell,General Catalyst
“I really want to meet ridiculously creative founders. Great things seem to happen when you get the right combination of amazing people and ideas in the room.”,Joel Cutler,General Catalyst
"As a founder, mentor and venture capital investor, I support young entrepreneurs for their entire start-up journey. I love big ideas and being able to establish leaders in a new field that isn’t already saturated with a flock of me-too companies. If you’re going into a market or a region where others got there first, you can’t be just a little better. To be a leader, you have to be at least ten times better. Better yet is charting new territory. Then you get to define a space, make something out of nothing and define leadership.",Joel Cutler,General Catalyst
"To me, a great team with a good idea beats a good team with a great idea. That helps set General Catalyst apart from other firms: we work as a team internally, and with the founders of our companies, to create the greatest possible impact for the ideas that have come our way.",Joel Cutler,General Catalyst
"I spent my entrepreneurial career building travel, specialty/targeted consumer direct commerce and consumer fintech businesses before starting General Catalyst with my friend David Fialkow. That experience has served me well in helping entrepreneurs building really new and next-generation consumer products and services.",Joel Cutler,General Catalyst
"In the early days of General Catalyst, I was fortunate to partner with Paul English and Steve Hafner to start KAYAK in our offices to provide consumers with an easy and transparent way to purchase travel services online.",Joel Cutler,General Catalyst
"I like working with great teams that relentlessly focus on creating real inflection points in consumer experiences. One of my favorite things is to think through the confluence of new technology platforms and disruptive business models that can be the foundation of new consumer experiences. Companies I’m currently involved with are Airbnb, Cadre, Freebird, Handy, Lemonade, Lola,  M.Gemi, Oscar Insurance, Rockets of Awesome and Warby Parker. Some of my previous investments include GroupMe (acquired by Skype), ITA Software (acquired by Google), Jet (acquired by Walmart), OLX (acquired by Naspers), Reveal Imaging (acquired by SAIC), and Venmo (acquired first by Braintree and then by eBay).",Joel Cutler,General Catalyst
"I graduated from Colby College and Boston College Law School. Along with the boards of companies I am involved with, I also serve on the boards of Beth Israel Deaconess Medical Center and Boston Children’s Hospital Trust.",Joel Cutler,General Catalyst
“I am amazed how advances in technology have enabled entrepreneurs to start companies virtually anywhere – I love getting to know entrepreneurs and companies that are off the beaten path.”,John Monagle,General Catalyst
"I focus on investments in application and infrastructure SaaS companies, with a particular interest in innovative trends around information technology. As part of that work, I help lead the Velocity Network, which connects enterprise decision makers with emerging start-ups.",John Monagle,General Catalyst
"Before joining General Catalyst, I worked at Insight Venture Partners in New York, where I sourced, evaluated, and helped manage growth-stage software investments. I also worked for The Walt Disney Company where I supported Disney’s growth and emerging businesses. I attended Princeton University, where I graduated with honors from the Woodrow Wilson School of Public and International Affairs. While at Princeton, I learned to speak Mandarin.",John Monagle,General Catalyst
"Outside of the office, I volunteer with Minds Matter Boston, a non-profit organization focused on mentoring and preparing high school students from low-income families for college success. I also enjoy traveling to new cities and rooting for New York sports teams (which I do quietly considering that I live in Boston).",John Monagle,General Catalyst
"“Having spent the majority of my life working with technology, I love helping companies build systems that enable people to work more efficiently so they can focus on running their businesses.”",Jon Rehagen,General Catalyst
"One of my first entrepreneurial experiences came just a year after I graduated from Newbury College near Boston. I had studied management information systems, and my team recommended I try IT consulting. I took this advice, and it was sink or swim. I swam. Now when I meet entrepreneurs connected with General Catalyst who are having their own sink-or-swim moment, it’s a thrill to be one of the people in a position to help them succeed.",Jon Rehagen,General Catalyst
"I support everyone at the firm as well as the startups we invest in, so my skills and experience all come into play. I get to be both systematic, relying on strong methodologies, and flexible, tailoring the solution to the situation. My passion is sharing my knowledge and helping others, whether it’s by working together to tackle a challenge or coming up with a solution that helps people run their businesses better.",Jon Rehagen,General Catalyst
"Venture capital is a competitive business, and IT is table stakes, so everything has to work, all the time, for people who might be getting on a plane to anywhere in the world. Availability and security are my highest priorities. When new companies get formed in our offices, I’m usually the person who sets them up. I’ve been at General Catalyst long enough to remember configuring the first two computers and domains for the founders of KAYAK, and supporting Rob Gierkink to get ready to launch Datalogix.",Jon Rehagen,General Catalyst
"I was raised in a small town in Maine, and I bring those values to my high-tech work: listening, caring, looking for common ground while also appreciating individual differences. On the weekends, I love road trips, cooking, reading, and kicking a soccer ball around the park with my fiancée. I also enjoy getting out on the golf course – a great way to combine a little business with pleasure.",Jon Rehagen,General Catalyst
"“Great companies and great stories have the same key elements: universal appeal, imperfect protagonists and an important mission that simply must be achieved. I look for founders who don’t just tell a good story, but truly embrace this quest to build something transformative.”",Katherine Boyle,General Catalyst
"As a reporter for the Washington Post when Jeff Bezos bought the paper, I investigated entrepreneurship in many forms. Every industry I covered, including my own, was being turned on its head by founders with fresh ideas. I finally decided to leave reporting so I, too, could be part of this world and help uncommon people accomplish epic missions.",Katherine Boyle,General Catalyst
"While getting an MBA at Stanford, I worked in venture capital and saw that the founders I was drawn to don’t have perfectly polished narratives. Like heroes in great literature, they’re quirky, daring and driven to have an impact that lasts. So when I meet with founders, I still think like a reporter: I search for the big story, one where its telling will make the future different for all of us.",Katherine Boyle,General Catalyst
"Like my colleagues at General Catalyst, I’m eager to champion startups that shake up highly regulated industries, from healthcare to transportation to labor. I actually welcome that extra layer of challenge because it means we’re addressing complex problems. I’m also drawn to really “unsexy” spaces and startups that tackle tired industries in need of an upgrade. Last but not least, I come from a small college town, so my door will always be open to innovations that touch everyone, not just people living in big cities.",Katherine Boyle,General Catalyst
"Before Stanford, I received a BA at Georgetown and an MA from the National University of Ireland in Galway. I’m a lifelong fan of the arts, particularly classical music. I’m also an avid reader with a yen for history and foreign affairs. If there’s an obscure book that you couldn’t put down, I’d love to hear about it.",Katherine Boyle,General Catalyst
"“GC is comprised of mission-driven people who approach their work with passion, energy, and commitment. These are the characteristics I admire most about our team because they align with my own values and work ethic.  We take a long-term view of building businesses and together we have the opportunity to build companies that can have a very real, positive impact on society.”",Ken Chenault,General Catalyst
"At General Catalyst, I am most interested in identifying companies with breakout characteristics, including those that are scaling quickly and have the potential to become significant, global institutions.  I also work closely with our portfolio companies, particularly those with an eye towards global markets and responsible innovation, as they scale their teams and products. ",Ken Chenault,General Catalyst
"I spent 37 years at American Express, most recently as Chairman and CEO, a position I held from 2001 to 2017. I am also proud to serve on the boards of Airbnb, Facebook, IBM, Procter & Gamble Company, the Harvard Corporation and numerous nonprofit organizations, including the Arthur Ashe Institute for Urban Health, the Smithsonian Institution’s Advisory Council for the National Museum of African American History and Culture, the World Trade Center Memorial Foundation, and the Bloomberg Family Foundation.  ",Ken Chenault,General Catalyst
I received a BA in history from Bowdoin College and a JD from Harvard Law School. My family and I live in New York City.,Ken Chenault,General Catalyst
"“There’s both an art and a science to building a transformative company. When you’re able to strike the right balance between the two, there’s no such thing as ‘cannot be done.’”",Kyle Doherty,General Catalyst
"In the technology industry, every day holds the promise of working with intelligent people that challenge themselves and those around them to think even bigger than we thought possible. Ambition can never be underestimated. At General Catalyst, I look forward to partnering with founders and senior leaders who are both intellectually curious and highly motivated to tackle large, greenfield opportunities in internet, software and beyond.",Kyle Doherty,General Catalyst
"I began my career as an equity analyst immersed in the growth possibilities for tech companies that were already valued at tens of billions of dollars. While challenging, it wasn’t quite capturing the entrepreneurial energy that was driving much of the innovation happening in the economy. A business degree later, I had my first opportunity in venture on storied Sand Hill Road working at Morgenthaler where I focused on consumer internet investments. From there, I flexed my entrepreneurial muscle and joined Coatue Management where I helped conceive and launch their private investment practice. Over the course of five years, I helped oversee rapid growth on the West Coast from a team of two into a leading private technology investment platform.",Kyle Doherty,General Catalyst
"Previous experience working with companies ranging from the smallest to the largest has given me a wholly unique perspective of the technology landscape. Whether it’s two developers and a dog in a Palo Alto garage or a scaled social networking platform with billions in revenue, I can help founders and executives move their businesses forward.",Kyle Doherty,General Catalyst
"Originally from the Boston area, I studied economics and finance at MIT and went on to earn an MBA from Harvard Business School. I’ve stayed true to my hometown roots and remain a big fan of the Celtics and the Patriots. On quiet, non-game weekends, I can be found hiking the great Bay Area vistas with my wife and border collie, Brady.",Kyle Doherty,General Catalyst
“General Catalyst works as a team; this comes from our heritage of building companies from the ground up and knowing that the opportunity is bigger than any one individual can achieve.”,Larry Bohn,General Catalyst
"I love building strong companies around great software, and helping entrepreneurs scale up their impact, withstand adversity and achieve something historic. I had the opportunity to build three leading business software companies before joining General Catalyst, taking two of them through their IPOs as CEO.",Larry Bohn,General Catalyst
"At General Catalyst, I’m involved with companies that transform a range of industries, including:B12, Bigcommerce, Black Duck Software (acquired by Synopsys in December 2017), Clarabridge, Drift, Feedvisor, GoodData, HubSpot (NYSE: HUBS), Kensho, L2 (acquired by Gartner in March 2017), Mark43, Semantic Machines, Tidelift and Yottaa. I also co-founded the Velocity Network, which connects enterprise decision makers with emerging start-ups.",Larry Bohn,General Catalyst
"My path to becoming a venture capitalist is quite unusual. I delivered groceries, drove a taxi, worked on a farm, was a short-order cook, and managed a pool hall before getting a BA in English from UMass Amherst and an MA in English Linguistics from Clark University. Later, I taught composition and literature at a junior college. With an undergrad class in Fortran and some writing skills, I got a job at Data General and rode the wave that has made software the most important technology of our time.",Larry Bohn,General Catalyst
"My investment focus today includes new and existing businesses in open-source, cloud-based computing, and SaaS business models, especially with a focus on commerce and analytic applications.",Larry Bohn,General Catalyst
"Outside of work, I’m an avid cyclist and woodworker. I’ve been a rider in the Pan-Mass Challenge (PMC) for 17 years and have contributed to raising over $400 million for the Dana-Farber Cancer Institute. I’m also a proud dad (two grown kids working in healthcare) and not a perfect husband married to a near perfect wife.",Larry Bohn,General Catalyst
"“We are all about helping our portfolio company founders build teams that work together seamlessly. Inside General Catalyst, we practice what we preach. The integration between disciplines is extraordinarily high, and that benefits the entrepreneurs we support.”",Mark Allen,General Catalyst
"My first experience of General Catalyst came when I worked at PwC. At that time, General Catalyst was just a year old. More than a decade later, I was reunited with our COO, Bill Fitzgerald, and the rest of the General Catalyst team when I joined them to manage the financial accounting, reporting and treasury functions. We’ve all grown a bit, but the spirit, energy and values that helped form General Catalyst are as vital as ever.",Mark Allen,General Catalyst
"One of the best things about working with General Catalyst is the rich interaction across the various teams and among the highly varied individuals. On a daily basis, those of us in finance and operations work directly with the investment team to help support them and their entrepreneurs in many aspects of the business.",Mark Allen,General Catalyst
"One of my roles is to utilize technology to increase efficiency – something many of our entrepreneurs are doing with their visionary businesses. We’re always looking for ways to streamline operations so our investment team has more time for our entrepreneurs and their companies. That makes this part of my job truly mission-driven, which only adds to how much I enjoy it.",Mark Allen,General Catalyst
"I am a true New Englander, raised and educated in Vermont, and later attended Northeastern University for my MBA. I’m still able to beat my three young daughters down the ski slopes, and I enjoy a round of golf on the weekend.",Mark Allen,General Catalyst
"“I have deep admiration for entrepreneurs who push the limits to make what they believe in happen. They deserve the best possible circumstances for taking their ideas as far as they can go, and my role is to help create those circumstances in ways that extend far beyond funding.”",Matthew Brennan,General Catalyst
"I became interested in entrepreneurship early on in life. Most of the jobs I held before graduating from the University of Pennsylvania were primarily running businesses I started myself. I enjoyed the combination of freedom and responsibility, and I also gained huge respect for people who have realized the only limitations for success are the ones they put on themselves. That’s why I went to The Wharton School at Penn: to be around entrepreneurial people and learn about building companies.",Matthew Brennan,General Catalyst
"I started my investment career at Insight Venture Partners and then joined Bain Capital Ventures.  I have focused mainly on investments in application software, SaaS, financial technology and data-services companies, including working with companies, such as Chrome River, AvidXchange, IEX, Swift, and Passport, among others. Doing this work instilled a deep appreciation of how hard it is to build a company and a passionate desire to help entrepreneurs by bringing them expertise and experience that complements theirs.",Matthew Brennan,General Catalyst
"Coming to General Catalyst felt like a natural fit because of the great diversity of backgrounds and skills of the people at the firm. This plays into my strengths in both analyzing and articulating where the emerging opportunities lie for growth-stage companies. When investors support and guide entrepreneurs with awareness of patterns and nuances of each company, everyone wins.",Matthew Brennan,General Catalyst
"I’m fascinated by companies that have a rich stream of data and information, whether they are originating it, managing it or transacting with it. Companies that develop and win such a market position eventually become the ones the rest of us can’t do without. If you have a perspective around this, I’m eager to hear it.",Matthew Brennan,General Catalyst
"On the personal side, my sense of adventure comes out in travel; when we vacation, my wife and I love to explore other cultures around the world. Closer to home, I enjoy skiing, tennis, running, and cooking.",Matthew Brennan,General Catalyst
“Change is hard to implement. Big ideas about the future run into entrenched interests. I believe in investments that help entrepreneurs with powerful ideas overcome adversity to create a better world.”,Megan Maloney,General Catalyst
"Jumping from a small town to the high-intensity environment of Columbia University in New York, I had to treat my education like a mission: focus my abilities, rise above the competition, and open doors to a bigger future. This was similar to an entrepreneur’s mindset in some ways, because I was raised to challenge the status quo. While studying economics, I was asking how we could make capital work more effectively to create the outcomes we all want as a society. I didn’t want to just study issues. I wanted to fix them.",Megan Maloney,General Catalyst
