text,name,firm
"Jorge holds an MBA from Harvard Business School, an MS from the Harvard-MIT Division of Health Sciences and Technology, and a BA in Biology from Johns Hopkins University.",Jorge Conde,Andreessen Horowitz
"Jorge was named one of the top 35 young innovators in the world by the MIT Technology Review and is a 2015 Henry Crown Fellow of the Aspen Institute and a member of the Aspen Global Leadership Network. He serves on the board of the Museum of Science, Boston.",Jorge Conde,Andreessen Horowitz
"Marc Andreessen is a cofounder and general partner of the venture capital firm Andreessen Horowitz. He is an innovator and creator, one of the few to pioneer a software category used by more than a billion people and one of the few to establish multiple billion-dollar companies.",Marc Andreessen,Andreessen Horowitz
"Marc co-created the highly influential Mosaic Internet browser and cofounded Netscape, which later sold to AOL for $4.2 billion. He also cofounded Loudcloud, which as Opsware sold to Hewlett-Packard for $1.6 billion.",Marc Andreessen,Andreessen Horowitz
Marc holds a BS in Computer Science from the University of Illinois at Urbana-Champaign.,Marc Andreessen,Andreessen Horowitz
"Marc serves on the board of the following Andreessen Horowitz portfolio companies: Anki, Bracket Computing, Dialpad, Honor, Lytro, Mori, OpenGov, and Samsara. He is also on the board of Facebook and Hewlett-Packard Enterprise.",Marc Andreessen,Andreessen Horowitz
,Marc Andreessen,Andreessen Horowitz
"Martin Casado is a general partner at the venture capital firm Andreessen Horowitz. He was previously the cofounder and chief technology officer at Nicira, which was acquired by VMware in 2012. While at VMware, Martin served as senior vice president and general manager of the Networking and Security Business Unit.",Martin Casado,Andreessen Horowitz
"Martin started his career at Lawrence Livermore National Laboratory where he worked on large-scale simulations for the Department of Defense before moving over to work with the intelligence community on networking and cybersecurity. These experiences inspired his work at Stanford where he created the software-defined networking (SDN) movement, leading to a new paradigm of network virtualization. While at Stanford he also cofounded Illuminics Systems, an IP analytics company, which was acquired by Quova Inc. in 2006.",Martin Casado,Andreessen Horowitz
"For his work, Martin was awarded both the ACM Grace Murray Hopper award and the NEC C&C award, and he’s an inductee of the Lawrence Livermore Lab’s Entrepreneur’s Hall of Fame. He holds both a PhD and Masters degree in Computer Science from Stanford University. Martin serves on the boards of the Andreessen Horowitz portfolio companies: ActionIQ, Airware, Astranis, DeepMap, Imply, Kong, Pindrop Security, RapidAPI, and SigOpt.",Martin Casado,Andreessen Horowitz
"Peter Levine is a general partner at the venture capital firm Andreessen Horowitz. He was previously senior vice president and general manager of the Data Center and Cloud Division at Citrix where he was responsible for revenue, product management, business development, and strategic direction. Peter joined Citrix in 2007 through its $500 million acquisition of XenSource, the leading provider of enterprise-class open source virtualization software, where he served as CEO, leading its 600 employees and establishing strategic agreements for the XenServer product family with customers such as Microsoft, Symantec, HP, NEC and Dell.",Peter Levine,Andreessen Horowitz
"Prior to XenSource, Peter was a general partner at the Mayfield Fund. Before Mayfield, he was an early employee of VERITAS Software. During his 11-year tenure with the company, he helped to grow the organization to over 5,000 employees and more than $1.5 billion in revenue. Peter served as executive vice president and was responsible for worldwide marketing, OEM sales, business development, and several product divisions. He began his career as a software engineer at Spectrum Software and was later a software engineer at MIT’s Project Athena.",Peter Levine,Andreessen Horowitz
Peter holds a BS in Engineering from Boston University and attended the Sloan School of Management at MIT. He is currently a management lecturer at the Stanford Graduate School of Business and a former entrepreneurship lecturer at the Sloan School.,Peter Levine,Andreessen Horowitz
"Peter serves on the board of the following Andreessen Horowitz portfolio companies: Actifio, Alluxio Inc., Bromium, Cumulus Networks, Cyngn, DigitalOcean, GitHub, Instart Logic, Maxta, Mesosphere, Mixpanel, Netlify, Onshape, Shield.ai, and Udacity. He is also on the board of trustees for Boston University and the National Outdoor Leadership School (NOLS), and the Dean’s Advisory board for MIT Engineering.",Peter Levine,Andreessen Horowitz
"Scott Kupor is the managing partner at Andreessen Horowitz where he is responsible for all aspects of running the firm. He has been with the firm since its inception in 2009 and has overseen its rapid growth, from three employees to 135 and from $300 million in assets under management to more than $6 billion.",Scott Kupor,Andreessen Horowitz
"Scott was previously vice president and general manager of Global Customer Support & Software-as-a-Service at Hewlett Packard. Scott joined HP in 2007 as part of the $1.6 billion acquisition of Opsware (previously Loudcloud), where he was senior vice president of Customer Solutions. Scott joined Opsware shortly after the company’s founding and held numerous executive management positions including vice president of financial planning and vice president of corporate development. Prior to Opsware, Scott represented software companies in both financing and mergers and acquisitions transactions at Credit Suisse First Boston and Lehman Brothers.",Scott Kupor,Andreessen Horowitz
Scott graduated from Stanford University with a bachelor’s degree in public policy. He also graduated from Stanford Law School and is a member of the California Bar Association.,Scott Kupor,Andreessen Horowitz
"Scott is chairman of the National Venture Capital Association, chairman of the board of Genesys Works, cofounder and co-director of the Stanford Venture Capital Director’s College, cofounder and co-director of the Stanford Rock Center’s Guide to Venture-Backed Board Membership, and Executive in Residence at Haas School of Business and Boalt School of Law. Scott also serves on the investment committees of St. Jude’s Children’s Cancer Research Hospital, Stanford Hospital, the Silicon Valley Community Foundation, and Lick Wilmerding High School.",Scott Kupor,Andreessen Horowitz
"Vijay Pande is a general partner at Andreessen Horowitz where he leads the firm’s investments in companies at the cross section of biology and computer science including areas such as the application of computation, Machine Learning, and Artificial Intelligence broadly into Biology and Healthcare as well as the application of novel transformative scientific advances.",Vijay Pande,Andreessen Horowitz
"Previously, Vijay was the Henry Dreyfus Professor of Chemistry and Professor of Structural Biology and of Computer Science at Stanford University. He led a team of researchers pioneering computational methods and their application to medicine and biology, resulting in over 200 publications, two patents and two novel drug treatments. Concurrently, he was the director of the Biophysics program at Stanford, where he led a team of more than 50 Stanford faculty members and propelled the program to the top in the country.",Vijay Pande,Andreessen Horowitz
"As an entrepreneur at the convergence of biology and computer science, Vijay is the founder of the Folding@Home Distributed Computing Project for disease research that pushes the boundaries of the development and application of computer science techniques (such as distributed systems, machine learning, and exotic computer architectures) into biology and medicine, in both fundamental research as well as the development of new therapeutics. Also during his time at Stanford, Vijay co-founded Globavir Biosciences, where he translated his research advances at Stanford and Folding@Home into a successful startup, discovering cures for Dengue Fever and Ebola. In his teens, he was the first employee at video game startup Naughty Dog Software, maker of Crash Bandicoot.",Vijay Pande,Andreessen Horowitz
"Vijay received a BA in Physics from Princeton University and a PhD in Physics from MIT. He was awarded the DeLano Prize in Computation, Guinness World Record for Folding@Home, ACS Thomas Kuhn Paradigm Shift Award, and MIT TR100.",Vijay Pande,Andreessen Horowitz
"He serves on the board of the following Andreessen Horowitz portfolio companies: Apeel, BioAge Labs, Freenome, Omada Health, Patient Ping, and Rigetti Computing. He also leads the firm’s investments in Benchling, Cardiogram, SolveBio, TL Biolabs, TwoXAR, Q.bio, and uBiome.",Vijay Pande,Andreessen Horowitz
