text,name,firm
"Blue Apron makes incredible home cooking easy and fun with a subscription grocery service that delivers original recipes and fresh ingredients to customers nationwide.  BVP was eager to support our and former Bessemer colleague, Matt Salzberg, with seed capital to build Blue Apron. We backed the company at every stage and in June 2017, Blue Apron went public (NYSE: APRN).",kent bennett,Bessemer VP
 ,kent bennett,Bessemer VP
Candid Co. provides consumers with straighter teeth using a clear aligner system for at-home treatment that is hassle-free and affordable.,kent bennett,Bessemer VP
Infinio Systems is developing storage caching software to increase performance in virtual environments.,kent bennett,Bessemer VP
Data intelligence for small and medium businesses.,kent bennett,Bessemer VP
Intigua simplifies IT operations for private and public clouds by virtualizing the management layer.,kent bennett,Bessemer VP
"MealPal is a monthly lunch subscription service that provides users with delicious, affordable lunches from nearby restaurants.",kent bennett,Bessemer VP
"Renoviso, a provider of home renovation services, has redefined the home improvement project experience.",kent bennett,Bessemer VP
Toast offers a modular all-in-one restaurant management platform.,kent bennett,Bessemer VP
"Verato helps enterprises maintain clean identity data and more accurately link customer records within and across enterprises. Verato’s SaaS platform offers faster time-to-value, at a fraction of the costs of traditional matching approaches.",kent bennett,Bessemer VP
"Winc is a customized subscription wine delivery service that bottles wines directly from the vinyards, making discovering new wines cheaper, easier and approachable.",kent bennett,Bessemer VP
"Innovative search and navigation platform for online data exploration.  In December 2011, Endeca was acquired by Oracle Corporation (NASDAQ: ORCL).",kent bennett,Bessemer VP
"Goal.com is the world's leading Web site for soccer fans. In February 2011, it was acquired by Perform Group plc.",kent bennett,Bessemer VP
"GFI Software is a diversified SMB software company offering a number of solutions including remote connection, support, and security products.  In 2010 GFI merged with BVP portfolio company Teamviewer which was acquired by Permira in 2014.  GFI Software then restructured into LogicNow and GFI.",kent bennett,Bessemer VP
"nToggle is a programmatic advertising technology company providing improved delivery of the large data flow in ad exchanges.  In July 2017, the company was acquired by Project Rubicon.",kent bennett,Bessemer VP
Delivers the world's first stream-processing engine for real-time data processing. StreamBase was acquired by TIBCO Software (NASDAQ: TIBX) in 2013.,kent bennett,Bessemer VP
"Vertica is a revolutionary database system that dramatically improves query performance for data warehouse applications. In March 2011, it was acquired by Hewlett Packard (NYSE: HPQ).",kent bennett,Bessemer VP
Xtime is the leading cloud-based Customer Relationship Management (CRM) and scheduling platform for automotive manufacturers and dealer service departments.  Xtime was acquired by Cox Automotive in November 2014.,kent bennett,Bessemer VP
"Charles Birnbaum is a partner in Bessemer's New York office. He focuses on financial services, consumer and education investments. Charles is actively involved with many BVP portfolio companies, including Main Street Hub, BrightBytes, Bread Finance, and August Home. He currently serves on the board of Zopa, United Capital, Fabric, Spruce and Eave and was involved in the exits of Yodle, 2U, and Kroll Bond Ratings. Charles’ startup experience has been important to BVP’s early stage financial services portfolio, which includes high-potential companies such as Betterment and Quantopian. ",charles birnbaum,Bessemer VP
"Prior to joining BVP in 2013, Charles spent more than three years at Foursquare, the location-based mobile application company based in New York, helping create and bring to market some of Foursquare’s first merchant-facing tools. As the company grew, Charles became the director of mobile and international business development, where he focused on building strategic partnerships with carriers and OEMs while leading the company’s business development efforts in key growth markets such as Brazil, Russia and Turkey. Prior to Foursquare, Charles spent six years in investment banking and equity capital markets focusing on the technology, media and telecom sectors, and executed more than 50 equity and equity-linked public offerings.",charles birnbaum,Bessemer VP
"Charles holds a Master of Business Administration from the Wharton School, a Master of Arts in international studies from the Lauder Institute at the University of Pennsylvania, and a Bachelor of Arts in history from Northwestern University.",charles birnbaum,Bessemer VP
"Abacus Labs, Inc. is a cloud-based expense management platform for SMBs.",charles birnbaum,Bessemer VP
Online wealth management solution that provides users with an easy way to invest.,charles birnbaum,Bessemer VP
Bread is an alternative lending company that uses a pay-over-time button on retailer websites to allow consumers to pay in installments.,charles birnbaum,Bessemer VP
BrightBytes uses a cloud based analytics platform to improve the way millions of students learn.,charles birnbaum,Bessemer VP
Fabric Technologies is a mobile life insurance broker that makes the process of getting coverage quick and easy.,charles birnbaum,Bessemer VP
Guild Education is an online learning platform that is redefining higher education and helping working adults advance their careers.,charles birnbaum,Bessemer VP
"Technology company based in NYC that uses concept-level data to create uniquely personalized learning plans, allowing educators to tailor their content to the exact needs of individual students.",charles birnbaum,Bessemer VP
CRM for local businesses.,charles birnbaum,Bessemer VP
"Quantopian is a platfrom for users to build, test and execute trading algorithms.",charles birnbaum,Bessemer VP
Spruce is a digital title insurance agency aiming to reduce title insurance fees and speed up the mortgage closing process through its closing and settlement software platform.,charles birnbaum,Bessemer VP
United Capital is a fast growing national partnership of exceptional private wealth counseling offices.,charles birnbaum,Bessemer VP
"2U, Inc. delivers online college degree programs to students globally. The company went public in March 2014 (NASDAQ: TWOU).",charles birnbaum,Bessemer VP
August is a virtual home automation company.  Its lead product is the August Smart Lock that allows users to provide home access using virtual keys.  August was acquired by ASSA ABLOY in November 2017.,charles birnbaum,Bessemer VP
"Yodle provides local marketing and lead-generation services online to small and medium sized businesses. In March 2016, Yodle was acquired by Web.com (NASDAQ: WEB).",charles birnbaum,Bessemer VP
"Morgan Cheatham joined Bessemer Venture Partners in 2017 as an investor in the New York City office where he focuses on machine intelligence, healthcare, financial technology, and enterprise software.",morgan cheatham,Bessemer VP
"Before joining Bessemer, Morgan worked at Goldman Sachs in the Consumer Retail and Healthcare Group in the Investment Banking Division. He also worked as a data scientist at Kyruus, a healthcare IT startup focused on patient access and provider data management.",morgan cheatham,Bessemer VP
"Morgan graduated magna cum laude from Brown University with a Bachelor of Science in Neuroeconomics in the Liberal Medical Education Program. At Brown, he launched a retail investing app called Fello, which enables investors to create investment clubs with peers from their social networks. In his free time, Morgan enjoys practicing Tae Kwon Do, exploring the NYC music scene, and going to brunch.",morgan cheatham,Bessemer VP
 ,morgan cheatham,Bessemer VP
"Ed Colloton is a partner in the San Francisco, Calif. office where he is chairman of the firm’s investment and management committees and leads the operations of the firm. He joined Bessemer in 2001.",ed colloton,Bessemer VP
"Prior to BVP, Ed was chief operating officer and a financial-services investor at JP Morgan Capital, the private-equity arm of JP Morgan. While at JP Morgan, he led investments in seven electronic financial-services deals, including Archipelago (which merged with NYSE). Prior to that, Ed was a private-equity lawyer at Davis Polk & Wardwell, where he regularly advised DLJ Merchant Banking Partners on private-equity deals and fund formation.",ed colloton,Bessemer VP
"While on active duty in the U.S. Navy, Ed served as a representative for international negotiations at the Joint Chiefs of Staff. He was awarded a Navy Commendation medal by the Secretary of Defense and also served as navigator and combat information center officer onboard USS Boulder (LST-1190) in the U.S. Atlantic Fleet.",ed colloton,Bessemer VP
"Ed received his A.B in economics from Cornell University and a J.D. from Harvard Law School. Ed has been featured on the Forbes Midas List of top venture capitalists. He serves on the board of Outward Bound California, which provides expeditions that inspire strength of character, leadership and service to others, and Creative Capital, a foundation funding some of the country’s most innovative artists.",ed colloton,Bessemer VP
 ,ed colloton,Bessemer VP
"David Cowan, a partner in Bessemer’s Silicon Valley office, launched the firm’s practices in cloud infrastructure, consumer tech, cyber-security and space tech. His historical portfolio includes  Ciena, Hotjobs, Blue Nile, Twilio, LinkedIn, LifeLock, PSI-Net,  Qualys and over a dozen other IPOs, as well as many large acquisitions such as Twitch, Postini, Cyota, iSight, Tripwire, Netli, Playdom, Dropcam and Skybox Imaging.  His current portfolio – spanning startups founded in the U.S., Argentina, Singapore, Israel, New Zealand and Scotland – includes Rocket Lab, Spire, Getinsured, Smule, Endgame, Claroty, Tile, Distil, Auth0 and Zapier.",david cowan,Bessemer VP
"During his tenure at BVP, David co-founded three cyber security companies incubated in our offices: VeriSign (IPO), where David served as initial Chairman and CFO; Good Technology (fka Visto, acquired by Blackberry) where David served as CEO, and Defense.net (acquired by F5).",david cowan,Bessemer VP
"David earned an A.B. in math and computer science and an MBA degree, both from Harvard University. Forbes ranked him #6 on the Midas List and tied for 4th in the Midas List of Hall of Fame. He is a Trustee of the Richard Dawkins Foundation for Reason and Science. You can read his blog at WhoHasTimeForThis?, follow him on twitter (@davidcowan) or see him perform with his men's a capella singing group Voices in Harmony.",david cowan,Bessemer VP
 ,david cowan,Bessemer VP
 ,david cowan,Bessemer VP
Identity management as a service for SaaS applications and enterprises,david cowan,Bessemer VP
Claroty provides operational technology network protection which addresses cyber attacks on industrial control systems.,david cowan,Bessemer VP
CyberGRX is a cyber risk management platform that mitigates and monitors third party exposure for enterprises.,david cowan,Bessemer VP
A consumer password management application and secure digital wallet.,david cowan,Bessemer VP
Distil Networks provides online fraud detection and mitigation software that protects websites from malicious bots.,david cowan,Bessemer VP
Endgame is delivering the next generation of Security Intelligence & Analytics (SIA).,david cowan,Bessemer VP
Provides a comparison platform to help customers find affordable health insurance.,david cowan,Bessemer VP
Illusive Networks has developed deception technology to protect against targeted cyber attacks and advanced persistent threats (APTs).,david cowan,Bessemer VP
Iris Automation has developed a collision avoidance system for commercial drones.,david cowan,Bessemer VP
Life360 develops mobile safety applications for individuals and families.,david cowan,Bessemer VP
IT operations performance software,david cowan,Bessemer VP
Piazza is a free social learning network for students and instructors.,david cowan,Bessemer VP
Reputation.com has a world-class team of technologists and researchers focused on helping people control their lives online.,david cowan,Bessemer VP
"Rocket Lab designs launch systems that provide low cost, high frequency launches to the emerging small satellite market.",david cowan,Bessemer VP
Smule creates applications for the iPhone. Smule’s mission is to connect the world through music.,david cowan,Bessemer VP
Spire is a satellite powered data company.,david cowan,Bessemer VP
"SweetLabs is an app distribution platform that helps developers reach millions of new customers, and enables device manufacturers to monetize and differentiate their products through real-time app recommendations on Windows and Android devices.",david cowan,Bessemer VP
Team8 is an Israeli cyber-security venture capital fund.,david cowan,Bessemer VP
Tile is an object location service that helps customers locate and organize their belongings.,david cowan,Bessemer VP
"Twilio is a Communications Platform-as-a-Service providing Infrastructure APIs for developers and businesses to build scalable, Voice, VoIP and SMS apps in the cloud. In June 2016, Twilio went public (NYSE: TWLO).",david cowan,Bessemer VP
Virtru is an ecrypted communications service for email.,david cowan,Bessemer VP
Wandera pioneered the Secure Mobile Gateway to help organizations protect their data from mobile threats and gain better visibility and control over their mobile data usage.,david cowan,Bessemer VP
Zapier is a service that syncs data between web applications.,david cowan,Bessemer VP
Zoosk.com is a leading online dating company that learns as you click in order to pair you with singles with whom you're likely to discover mutual attraction.,david cowan,Bessemer VP
"Provides gear and guidance for new parents, online.",david cowan,Bessemer VP
Pioneering online retailer of diamonds and fine jewelry. Blue Nile has grown to become the largest online retailer of certified diamonds and fine jewelry. Internet Retailer Magazine reports Blue Nile is bigger than the next three largest online jewelers combined.  The company went public in 2004 (NASDAQ: NILE).,david cowan,Bessemer VP
Early developer of ATM edge switches.,david cowan,Bessemer VP
"Ciena Corporation offers leading network infrastructure solutions, intelligent software and a comprehensive services practice.",david cowan,Bessemer VP
Counterpane Systems is a data security monitoring service that monitors the firewalls and intrusion detection products protecting corporate networks. David Cowan invested in its early rounds and served on the board until the company's acquisition by BT (NYSE: BT) in 2006.,david cowan,Bessemer VP
"Leading player in the anti-fraud space, specializing in financial institutions. Specializes in fraud related to the Internet, such as online banking fraud, e-commerce fraud and phishing.",david cowan,Bessemer VP
"Defense.net provides Distributed Denial of Service (DDoS) attack mitigation services. In May 2014, the company was acquired by F5 Networks (NASDAQ: FFIV).",david cowan,Bessemer VP
Dropcam developed an easy-to-use WiFi camera that allows users to access a live feed or recent history anywhere on the web or their mobile device. The company was acquired by Google (NASDAQ: GOOG) in July 2014.,david cowan,Bessemer VP
"eEye offers an integrated suite of vulnerability-management software that focuses on eliminating vulnerabilities, rather than merely thwarting attacks.  eEye is now a subsidiary of BeyondTrust, which acquired the company in 2012.",david cowan,Bessemer VP
"Eloqua allows marketers to acquire customers, drive revenue and do what they do best: develop strong brands, build creative campaigns, and deliver compelling content.  Eloqua went public in August 2012 (NASDAQ: ELOQ) and was then acquired by Oracle (NYSE: ORCL) in December 2012.",david cowan,Bessemer VP
"First major toy retailer on the Internet; carried over 275 brands, as well as unique and obscure toys made by specialty manufacturers.",david cowan,Bessemer VP
"Finjan provides enterprise web security solutions. In June 2013, it became a public company after it was acquired by Converted Organics (OTC: FNJN).",david cowan,Bessemer VP
Provided total solutions for Web-advertising campaign management.,david cowan,Bessemer VP
"In 2009, BVP portfolio company, Visto Corporation, acquired Good Technology.  Good Technology provides security and management software for mobile phones.",david cowan,Bessemer VP
"The first on-line, job-search and human-resources management service.",david cowan,Bessemer VP
"IID is a collaborative threat intelligence platform that enables enterprises and public agencies to combat cyberattacks by sharing incident data in real time.  In February 2016, IID was acquired by Infoblox, Inc. (NASDAQ: BLOX).",david cowan,Bessemer VP
"iSIGHT Partners is the leader in cyber threat intelligence. In January 2016, iSIGHT was acquired by FireEye, Inc. (NASDAQ: FEYE).",david cowan,Bessemer VP
Provider of Internet-performance data and diagnostic services.,david cowan,Bessemer VP
"LifeLock, Inc. is an industry leader in identity theft protection. The company has been relentlessly protecting its members’ identities by providing consumers with the tools and confidence they need to help protect themselves from identity theft and to manage their credit.    Lifelock went public in October 2012 (NYSE: LOCK) and was acquired by Symantec in 2017.",david cowan,Bessemer VP
LinkedIn operates the world's largest professional network.  BVP funded LinkedIn in 2006 and supported the company as it grew.  The company went public  in May 2011 (NYSE:LNKD).,david cowan,Bessemer VP
"First company to offer a service that reliably and transparently enabled global sub-second response time to Web-enabled applications, providing LAN-like performance over WANs.",david cowan,Bessemer VP
Developed pioneering network-infrastructure management and performance-analysis software that could simulate network design in order to optimize capacity and performance.,david cowan,Bessemer VP
"Nominum is a pioneering provider of IP-address infrastructure software for enterprises that require reliable and secure DNS, DHCP and IP address management for their mission-critical networks.   Nominum was acquired by Akamai Technologies (NASDAQ: AKAM) in November 2017.",david cowan,Bessemer VP
"Leading provider of LAN applications and utilities for Novell networks that acquired DaVinci Systems. The company went public (NASDAQ:ONTC). ON was acquired in 2002 by Symantec (NASDAQ:SYMC) and the company's CEO, Chris Risley, became a BVP operating partner.",david cowan,Bessemer VP
Maker of microwave-transmission units that provided carriers with an alternative to laying cable.,david cowan,Bessemer VP
"Playdom wants to entertain everyone, everywhere, through the world's best social games. Acquired by Disney in 2010.",david cowan,Bessemer VP
Provides email security and management for the enterprise. Google bought the company for $750m in 2007.,david cowan,Bessemer VP
The first venture-backed Internet Service Provider.,david cowan,Bessemer VP
Qualys is a provider of cloud security and compliance solutions.  The company went public (NASDAQ: QLYS) in September 2012.,david cowan,Bessemer VP
Provides domain-name registration and related Internet services.,david cowan,Bessemer VP
Develops high-frequency communications chips on CMOS technology.,david cowan,Bessemer VP
"Sarvega is a provider of XML routing and security appliances and software. In August 2005, Sarvega was acquired by Intel (NASDAQ: INTC).",david cowan,Bessemer VP
"Skybox Imaging is revolutionizing the use of satellite imagery and derived information products to improve the profitability of companies operating in the global economy and the welfare of societies around the world.  In August 2014, Skybox was acquired by Google, Inc. (NASDAQ: GOOG).",david cowan,Bessemer VP
"Early provider of residential-broadband, Internet service.",david cowan,Bessemer VP
Provides businesses with fibreless optical connectivity to the Internet or corporate Intranets.,david cowan,Bessemer VP
Creator of enterprise-software solutions for product-information management. Founded by current Bessemer partner Byron Deeter who joined BVP a year after selling the company to IBM.,david cowan,Bessemer VP
Human Resources management services,david cowan,Bessemer VP
"Software-development company specializing in system security and policy compliance applications. In May 2011, it was aquired by Thoma Bravo.",david cowan,Bessemer VP
"Truaxis provides personalized recommendations to help consumers save money on everyday services.  In September 2012, Truaxis was acquired by MasterCard (NYSE:MA).",david cowan,Bessemer VP
"Extended e-mail and Web applications by creating a secure, traceable and personalized online-communication environment.",david cowan,Bessemer VP
"Twitch is the world’s leading social video platform and community for gamers.  In 2014, Twitch was sold to Amazon for ~$1 billion. (NASDAQ: AMZN)",david cowan,Bessemer VP
"Valicert provides security products for the Internet. After going public in 2000 (NASDAQ:VLCT), it was purchased by Tumbleweed (NASDAQ:TMWD) three years later.",david cowan,Bessemer VP
"The leading provider of trusted infrastructure services to Web-site owners, enterprises, service providers and individuals.",david cowan,Bessemer VP
Developed storage-management and software-quality tools for use in open systems.,david cowan,Bessemer VP
Sold an email and directory switch; later focused on email security .,david cowan,Bessemer VP
"Byron is an experienced CEO and founder, having first worked with Bessemer when he raised venture capital for the Series A of Trigo Technologies in 2000. Working closely with BVP, Trigo went on to become one of the first global SaaS companies, reached profitability, and successfully sold to IBM in one of the largest outcomes of its vintage. Having seen the potential of cloud computing early, Byron returned to venture capital in 2005 to lead BVP’s global cloud practice and has been actively involved in a portfolio that now includes over 100 cloud investments worldwide.",byron deeter,Bessemer VP
"Byron directly led investments in numerous IPOs including Box (Box), Cornerstone OnDemand (CSOD), Criteo (CRTO), Eloqua (ELOQ), Instructure (INST), SendGrid (SEND) and Twilio (TWLO) as well as many existing private industry leaders such as: GainSight, DocuSign, ProCore, Intercom, Adaptive Insights, Intacct and Vidyard. He continues to focus on all things cloud, mobile, and other exciting technologies you can credibly convince him may change the world so he doesn’t need to add to his anti-portfolio. ",byron deeter,Bessemer VP
"Consistently ranked as one of the top global investors across all industry sectors, Byron is frequently recognized by  magazines, online analysts, and Industry Groups.” He is a frequent guest on national TV, a popular industry speaker, and an active blogger having co-authored the 10 Laws of Cloud Computing, the BVP Cloud Index, and the State of the Cloud Report.  Byron graduated with honors from Berkeley and as a testament to his determination more than his athletic prowess, Byron is a four time Rugby Collegiate National Champion as well as an Ironman finisher.",byron deeter,Bessemer VP
"Byron is married to his college sweetheart (Go Bears!) and has three wonderful children that refuse to play rugby or acknowledge golf as a sport, but now steadily beat him down the hill while skiing.",byron deeter,Bessemer VP
 ,byron deeter,Bessemer VP
SaaS Corporate Performance Management (CPM) software in budgeting and planning.,byron deeter,Bessemer VP
"ClearSlide is a sales communications platform that helps sales professionals to be more strategic and effective in their presentations, emails, and in-person meetings.",byron deeter,Bessemer VP
DocuSign makes it easy and fast to get documents signed with the world's largest electronic signature platform.,byron deeter,Bessemer VP
"DoubleDutch is the leading provider of mobile event applications, with a unique focus on capturing and surfacing data from live events.",byron deeter,Bessemer VP
Helps businesses reduce churn and drive upsells by focusing on Customer Success Management (CSM).,byron deeter,Bessemer VP
Glint has developed a real-time pulse survey and analytics platform that enables companies to increase employee engagement and improve business performance.,byron deeter,Bessemer VP
Guild Education is an online learning platform that is redefining higher education and helping working adults advance their careers.,byron deeter,Bessemer VP
Integrated customer communications platform.,byron deeter,Bessemer VP
Cloud project management software for the construction industry.,byron deeter,Bessemer VP
Rainforest is an API for Quality Assurance (QA)-as-a-Service that automates functional and integration testing using a hybrid of crowsourced humans and automation.,byron deeter,Bessemer VP
"Retail Solutions turns downstream data like point-of-sale, supply chain, merchandiser feedback and customer loyalty into actionable visibility into the store and onto the shelf.",byron deeter,Bessemer VP
"SendGrid provides a cloud-based email infrastructure that relieves businesses of the cost and complexity of maintaining custom email systems. In November 2017, Sendgrid went public (NYSE: SEND).",byron deeter,Bessemer VP
"ServiceTitan provides a mobile, cloud-based management platform for home services businesses.",byron deeter,Bessemer VP
Sila Nanotechnologies Inc. is an engineered materials company focused on dramatically improving energy storage.,byron deeter,Bessemer VP
SImply Measured has developed SaaS analytics and reporting tools for social media and other marketing categories.,byron deeter,Bessemer VP
"Stratim is a virtualization platform for the transportation industry that helps businesses create a cohesive, integrated logistics ecosystem.",byron deeter,Bessemer VP
Tile is an object location service that helps customers locate and organize their belongings.,byron deeter,Bessemer VP
"Twilio is a Communications Platform-as-a-Service providing Infrastructure APIs for developers and businesses to build scalable, Voice, VoIP and SMS apps in the cloud. In June 2016, Twilio went public (NYSE: TWLO).",byron deeter,Bessemer VP
Vidyard is a video marketing and analytics platform.,byron deeter,Bessemer VP
Yotpo is a consumer-generated marketing platform for online businesses.,byron deeter,Bessemer VP
"Zylo is an enterprise SaaS optimization platform that helps unlock the full potential of SaaS for buyers, providers and users.",byron deeter,Bessemer VP
"Adap.tv is an online video advertising exchange operator and serves as a platform for video ads and networks. In 2013, Adap.tv was acquired by AOL (NYSE: AOL).",byron deeter,Bessemer VP
"Bizo offers marketers precise online ad targeting based of more than 100 million business professionals around the world, including more than 80 percent of the US business population.  In August 2014, Bizo was acquired by LinkedIn (NYSE: LNKD).",byron deeter,Bessemer VP
Box is a cloud-based enterprise content collaboration platform for people and businesses to share their documents from anywhere and from any device.  Box went public in January 2015 (NYSE: BOX).,byron deeter,Bessemer VP
"Cornerstone OnDemand provides a comprehensive suite of talent-management solutions for learning, performance, compensation, succession and compliance management. It went public in March 2011 (NASDAQ: CSOD).",byron deeter,Bessemer VP
"The world leader in personalized retargeting technology for more than 1200 major online retailers worldwide, driving billions of dollars in post-click sales. The company went public in October 2013 (NASDAQ: CRTO).",byron deeter,Bessemer VP
"Eloqua allows marketers to acquire customers, drive revenue and do what they do best: develop strong brands, build creative campaigns, and deliver compelling content.  Eloqua went public in August 2012 (NASDAQ: ELOQ) and was then acquired by Oracle (NYSE: ORCL) in December 2012.",byron deeter,Bessemer VP
"Instructure is an educational technology company that has developed Canvas, a Learning Management System (LMS) for higher education and K-12 schools.  The company went public in November 2015 (NYSE: INST).",byron deeter,Bessemer VP
"Intacct provides best-in-class accounting, business, and financial management applications delivered in the cloud.  The company was acquired by the Sage Group plc in July 2017.",byron deeter,Bessemer VP
"Playdom wants to entertain everyone, everywhere, through the world's best social games. Acquired by Disney in 2010.",byron deeter,Bessemer VP
Creator of enterprise-software solutions for product-information management. Founded by current Bessemer partner Byron Deeter who joined BVP a year after selling the company to IBM.,byron deeter,Bessemer VP
"Tomer Diari is an associate based in BVP’s Israel office, where he focuses on opportunities in Israel and Europe, investing at every stage and across industries.",tomer diari,Bessemer VP
"Before joining Bessemer’s investment team in 2016, Tomer served as an officer in the Israel Defense Force’s (IDF) top intelligence unit for six years. At IDF he initiated cutting-edge technology projects in the fields of cyber security and big data analysis and led a team of product managers. Tomer later shifted his attention to R&D and worked as a Deep Packet Inspection (DPI) engineer at Allot Communications, where he analyzed communication protocols, focusing on video streaming and encrypted services.",tomer diari,Bessemer VP
"Besides being a technology enthusiast, Tomer is passionate about education and geopolitics and currently serves as the president of the Israeli Model UN Association, a nonprofit organization devoted to the promotion of future generations of diplomatic leaders. Tomer acts as chairman and chief strategist and oversees nation-wide educational projects for students and young professionals.",tomer diari,Bessemer VP
"Mike Droesch joined Bessemer Venture Partners New York City office as a senior associate in 2017. He focuses on cloud software and infrastructure, developer platforms, and telecommunications.",mike droesch,Bessemer VP
"Prior to BVP, Mike worked with a few venture-backed startups in Boston, including spending time at two BVP companies, Fuze and InsightSquared, where he supported sales operations and analytics efforts. Mike started his career as a systems engineer and then spent nearly three years in management consulting at Navigant, where he helped companies build new businesses around emerging energy and infrastructure technologies in the U.S. and Middle East.",mike droesch,Bessemer VP
"Mike holds an MBA from the MIT Sloan School of Management, a master’s degree in naval architecture and engineering from the University of Michigan and a bachelor’s degree in mechanical engineering from Tufts University.  ",mike droesch,Bessemer VP
 ,mike droesch,Bessemer VP
ACV Auctions is a mobile app where car dealers buy and sell new and used cars using live auctions.,mike droesch,Bessemer VP
"Capsule8 dramatically improves and simplifies infrastructure security by providing threat detection and prevention for cloud, on-premises and hybrid environments.",mike droesch,Bessemer VP
Disco has developed electronic discovery software that revolutionizes document review and production.,mike droesch,Bessemer VP
Fuze offers intelligent communications in the cloud.,mike droesch,Bessemer VP
Sisense provides business intelligence software for complex data.,mike droesch,Bessemer VP
Vasona Networks is developing software that improves mobile carrier infrastructure efficiency.,mike droesch,Bessemer VP
"Kristen Faulkner joined Bessemer's New York office in 2016 where she focuses on cloud software, consumer internet, and machine learning. Prior to joining Bessemer, Kristen worked as a Technology Associate at Bridgewater, LLC where she worked as a developer on client-facing products.",kristen faulkner,Bessemer VP
"Kristen graduated from Harvard with a BA in Computer Science and citation in Chinese. At Harvard, Kristen worked on a healthcare startup out of the Harvard Innovation Lab and rowed on the Varsity rowing team. Kristen enjoys outdoor adventures, hackathons, and delicious food.",kristen faulkner,Bessemer VP
"Applitools is a visual testing solution that automatically validates the visual aspects of Web, mobile, and desktop applications.",kristen faulkner,Bessemer VP
Restaurant3655 is a provider of cloud accounting and operations software for the restaurant industry.,kristen faulkner,Bessemer VP
"Brian Feinstein is a partner at BVP, where he focuses on enterprise software investments and oversees BVP's efforts in Brazil. Brian led the firm’s investments in Procore, Clio, LiveAuctioneers, Restaurant365, Weave, and an undisclosed mobile gaming studio. He has also been involved in the firm's investments in Gainsight, Mindbody, Playdom, and United Capital, and helped found Columbia Lake Partners, a European venture debt fund. Prior to joining Bessemer, Brian was a founder of Opera New Media, an online advertising agency, and working in the private equity group at Blackstone. Brian holds a B.A. in government from Harvard University.",brian feinstein,Bessemer VP
Ada Support is a provider of chat-based automated customer support which is powered by a proprietary machine learning engine.,brian feinstein,Bessemer VP
Clio offers cloud-based law practice management software.,brian feinstein,Bessemer VP
Russia’s leading wireless ISP for small and medium sized businesses.,brian feinstein,Bessemer VP
Enjoei is a Brazilian marketplace for used apparel.,brian feinstein,Bessemer VP
Helps businesses reduce churn and drive upsells by focusing on Customer Success Management (CSM).,brian feinstein,Bessemer VP
"Technology company based in NYC that uses concept-level data to create uniquely personalized learning plans, allowing educators to tailor their content to the exact needs of individual students.",brian feinstein,Bessemer VP
