text,name,firm
"Greg is a partner at Menlo Ventures, and focuses on life science and digital health technology investments. Prior to Menlo, Greg was entrepreneur-in-residence at Illumina Ventures, where he focused on new investments related to genomics, and CEO and cofounder of PyrAmes, a digital health company.
Previously, Greg was CEO and cofounder of Biodesy, a next-generation protein analysis company. Greg has also worked at Roche Diagnostics / Ventana, where he led a global market-leading cancer diagnostic assay business, serving 20 million patients and delivering $500 million revenue per year. Greg’s prior experience also includes roles as the first healthcare entrepreneur-in-residence at GE, chief operating officer at Cellpoint Diagnostics, an early liquid biopsy startup, vice president and general manager for genetics and molecular diagnostics at Affymetrix, and consultant for McKinsey & Company.
Greg received his AB in molecular biology (summa cum laude) from Princeton University, and his MBA from Stanford University’s Graduate School of Business. Greg is a Bay Area native and has lived in 11 cities in the area. He serves on the board of Outward Bound California, and loves all manner of outdoor activities with his family, including backpacking and snowboarding. His favorite sport is basketball.
",Greg,Menlo Ventures
"Kayla joined Menlo Ventures in August 2013. At Menlo, she manages the firm’s conferences, events, and related networking opportunities both internally and across the portfolio. Prior to Menlo, she worked for TPG Opportunity Partners. Kayla holds BA degrees in business entrepreneurship and public relations from the University of St. Thomas, St. Paul.
",Kayla,Menlo Ventures
"Jordan leads talent strategy at Menlo Ventures, and is responsible for building the firm’s network of next-generation entrepreneurs and executives—including, assisting portfolio execs with go-to-market team strategy as part of Menlo’s venture services program, FUEL. Jordan has spent the past 16 years coaching CEOs and founders on how to build world-class management teams and boards. Prior to joining Menlo, Jordan was a senior partner at Kleiner Perkins Caufield Byers (KPCB), where he helped shape the firm’s talent strategy. At KPCB, he supported entrepreneurs in organization design, board recruiting and executive team-building, and worked closely with growth companies such as MyFitnessPal, Shyp, Instacart, SoundCloud, Spotify, Chegg, RentTheRunway, Shazam, Zynga, NEST, Juicero, Spruce, LifeLock, and Synack. Prior to KPCB, Jordan was a principal at Howard Fischer Associates, where he built executive teams for many of Silicon Valley’s top venture-backed enterprise networking, software, e-commerce, media, and consumer electronics companies. Earlier in his career, Jordan founded NewPoint Ventures, a boutique recruiting firm that specialized in building sales and marketing teams for high-tech companies internationally. Jordan also spent four years at Century Associates, a Philadelphia-based search firm. He holds a bachelor of arts degree from Bloomsburg University.
",Jordan,Menlo Ventures
"Chris joined Menlo Ventures in January of 2018 to drive business development as the firm’s operating partner.  In this multifaceted role, Chris will be working with Menlo’s portfolio companies on their go-to-market strategies, as well as further building out Menlo’s ecosystem of advisors, industry leaders, CIO network, and other functional heads.  Additionally, Chris will lead Menlo’s Enterprise Briefing Center, with a focus on driving potential prospects and customers to our portfolio companies.
Prior to joining Menlo, Chris was the senior vice president of global partner sales and alliances at Box, a cloud content management company that connects people, information and applications at 71,000 businesses globally. During his tenure at Box, the company increased sales from $25M to more than $500M, and went public in 2015.
Before joining Box, Chris worked in a variety of roles at NetApp, including as Senior Director of Global Strategic Alliances and Solutions Marketing during the company’s most explosive growth period, going from $1B to over $6B in revenues.  Prior to NetApp, Chris joined the document management company iManage, heading the business development efforts, where he also steered the strategic reselling relationship with Interwoven.  His guidance facilitated the company’s acquisition by Interwoven (later purchased by Autonomy, then HP).  Before joining iManage, Chris worked in a variety of roles at Plumtree Software, an enterprise portal company, driving the global partner strategy and indirect sales and alliance team.  During his tenure, the company went from $1M to $100M+ in profitable revenue, and a successful IPO in 2002.  Plumtree was later bought by BEA, then Oracle.
Chris also worked with a variety of Fortune 2000 companies as a Management Consultant for Deloitte Consulting and Ernst & Young, held management roles with Varian Associates (now Agilent) and Kaiser Permanente, and spent two summers at Apple, where he learned the importance of corporate culture, something he values deeply.  Chris holds an MBA from Vanderbilt University’s Owen Graduate School of Management, as well as a bachelor of science in industrial technology from California Polytechnic State University, where he serves on the Dean’s advisory council of the Orfalea College of Business.
Chris lives in Menlo Park with his wife, two children, and yellow lab. In his spare time (when there is some) he enjoys architecture, design, international travel, good food, and wine.  Chris also enjoys just about anything outdoors, including skiing, biking, soccer, hiking, golf, and coaching his daughters’ athletic teams.
",Chris,Menlo Ventures
"Avery joined Menlo in April 2013 as Venture Partner, and focuses on investments in the enterprise space. Avery founded and guided technology startups, managed publicly traded corporations and led mergers, acquisitions and initial public offerings for several companies during the past thirty five years. He was Founder and CEO of CompuCom where his strategic direction and vision led the company to become a more than $1 billion publicly-traded company. Avery was the active chairman of AeroScout (a Menlo Ventures investment) and led it to a successful exit in June of 2012. Avery was also on the board of Check and led it to a successful exit in June 2014. Avery is currently the Active Chairman of Vidyo, AppDome and OverOps (all Menlo Ventures investments), QualiSystems, BuzzStream, Dome9 and a board member of SolarEdge Technologies (NASDAQ:SEDG).
Current Investments
AppDome
OverOps
Vidyo
Founder & CEO
CompuCom
Prior Investments
AeroScout, acquired by Stanley Healthcare
Check, acquired by Intuit
",Avery,Menlo Ventures
"Doug has been at Menlo since 1982, and focuses on investments in the information technology sector. His current board seats and investments include nLight Photonics and Vidyo.
Doug’s prior investments include Aeroscout, acquired by Stanley Healthcare Solutions, a division of Stanley Black and Decker (SWK), Ansible, acquired by Red Hat (RHT), Carrier Access Corporation (CACS), Cellfire, acquired by Catalina Marketing, Check, acquired by Intuit (INTU), Cyras Systems, acquired by CIENA Corp. (CIEN), Efficient Networks, acquired by Siemens (SI), HNC Software, merged into Fair Isaacs (FICO), Hotmail, sold to Microsoft (MSFT), IronPort Systems, acquired by Cisco (CSCO), Kalpana, acquired by Cisco (CSCO), Lytx, acquired by GTCR, Octel Communications (OTL), Open Solutions (OSI), Pyxis, acquired by Cardinal Health (CAH), RF Surgical, acquired by Medtronic (MDT), and Stratacom, acquired by Cisco (CSCO).
Doug received his bachelor of science in electrical engineering and computer sciences from UC Berkeley, and holds a JD/MBA joint degree from Stanford University. He and his wife, Lauri Sanders, live in Portola Valley where they raised their six children, including a set of triplets. Doug enjoys flying and is an instrument-rated private pilot with approximately 2,000 hours in his Pilatus PC-12.
Current Investments
LiveOps
nLight
Scality
Vidyo
Prior Investments
Aeroscout, acquired by Stanley Healthcare Solutions, a division of Stanley Black and Decker (SWK)
Ansible, acquired by Red Hat (RHT)
Carrier Access Corporation (CACS)
Cellfire, acquired by Catalina Marketing
Check, acquired by Intuit
Cyras Systems, acquired by CIENA Corp. (CIEN)
Efficient Networks, acquired by Siemens (SI)
HNC Software, merged into Fair Isaacs (FICO)
Hotmail, acquired by Microsoft (MSFT)
IronPort Systems, acquired by Cisco (CSCO)
Kalpana, acquired by Cisco (CSCO)
Lytx, acquired by GTCR
Octel Communications (OTL)
Open Solutions (OPEN)
Pyxis, acquired by Cardinal Health (CAH)
RF Surgical, acquired by Medtronic (MDT)
Stratacom, acquired by Cisco (CSCO)
",Doug,Menlo Ventures
"John joined Menlo Ventures in 1985. Over the past 30 years, he has led Menlo’s investments in more than 40 portfolio companies, primarily in the communications, storage, semiconductor, Internet and financial technology sectors. His current investments and board seats include: Avere Systems, Betterment, BeyondCore, Credit Sesame, DataXu, MobiTV, RealtyShares and Soha Systems.
John has been the lead investor in multiple venture capital funded companies that have had successful IPOs and achieved billion dollar valuations, including UUNET Technologies, the world’s largest Internet access provider (UUNT; now part of Verizon), Digital Insight, the pioneering leader in Internet banking (DGIN; now part of Intuit), and Cavium Networks, the leading provider of security communication chips (NASDAQ: CAVM). Additional companies that achieved public exits where John was a lead investor include Ascend Communications (ASND), FaxSav (EASY), iBasis (IBAS), SpectraLink (SLNK), and Syntellect (SXNT).
Born in Wheeling, West Virginia, John spent his childhood in Martins Ferry, a coal mining and steel town in southeast Ohio. Despite dire financial circumstances after the loss of both his parents as a teenager, John attended the Massachusetts Institute of Technology (B.S. and M.S. in Electrical Engineering) and credits the University’s need blind admissions with his ability to achieve a world-class education. John then went on to the Stanford University Graduate School of Business (M.B.A.).
John is a trustee of the Massachusetts Institute of Technology and is the former president of the MIT Alumni Association. He is the also the former chairman of the Stanford Graduate School of Business Management Board and currently serves on the Stanford DAPER Investment Fund board.
Current Investments
Avere Systems
Betterment
BeyondCore
Credit Sesame
DataXu
MobiTV
RealtyShares
Soha Systems
Prior Investments
Ascend Communications (ASND, now part of Lucent)
Cavium Networks (CAVM)
Digital Insight (DGIN)
iBasis (IBAS)
SpectraLink (SLNK)
UUNET Technologies (UUNT, now part of Verizon)
FaxSav (EASY)
Syntellect (SXNT, now part of Enghouse Systems)
Livingly Media (now part of aufeminin FEM)
",John,Menlo Ventures
"DuBose was a founder of Menlo Ventures in 1976, and for almost 40 years led many of Menlo’s investments in the medical and information technology sectors. His current investments and board seats include: Kidaptive, Talari, and Sellpoints. His prior investments include: Asthmatx, acquired by Boston Scientific (BSX); EndoVascular Technologies, acquired by Johnson & Johnson (JNJ); Entone Technologies, acquired by Amino Technologies (AMO); Frame Technology Corporation, acquired by Adobe Systems (ADBE); Freightquote, acquired by C.H. Robinson (CHRW), Gilead Sciences (GILD); Infoseek Corporation, acquired by the Walt Disney Co. (DIS); LSI Logic Corporation(LSI), acquired by Broadcom (AVGO); Valid Logic Systems, acquired by Cadence Design Systems (CDNS) and VNUS Medical Technologies (VNUS), acquired by Covidien (COV).
DuBose is a graduate of the Massachusetts Institute of Technology (B.S. in Electrical Engineering, M.S. in Electrical Engineering, B.S. in Management Science) and the Harvard University Graduate School of Business Administration (M.B.A. with Distinction). He previously served as a trustee of the Corporation of the Massachusetts Institute of Technology and on the MIT Visiting Committees for the Department of Electrical Engineering and Computer Science and for Sponsored Research. He also served as Vice Chairman of the Board of Trustees for Menlo School in Atherton, CA.
DuBose founded Menlo Ventures when he was 27 years old. He grew up in a small rural town in South Carolina and somehow found his way to Boston to go to school at MIT and HBS. Prior to founding Menlo, he also did research at Bell Labs in Murray Hill, NJ and so a favorite book of his is “The Idea Factory: Bell Labs and the Great Age of American Innovation.” He is an inventor on two issued patents and has been published in the Proceedings of the IEEE.
DuBose has helped found four successful startups from their initial idea concepts, incorporating them and providing their only investment in their seed stage financing. These four have a subsequent combined market value now which exceeds $100 billion.
Current Investments
Kidaptive
Sellpoints
Talari Networks
Prior Investments
Asthmatx, acquired by Boston Scientific (BSX)
EndoVascular Technologies, acquired by Johnson & Johnson (JNJ)
Entone Technologies, acquired by Amino Technologies (AMO)
Frame Technology Corporation, acquired by Adobe Systems (ADBE)
Freightquote, acquired by C.H. Robinson (CHRW)
Gilead Sciences (GILD)
Infoseek Corporation, acquired by the Walt Disney Co. (DIS)
LSI Logic Corporation(LSI), acquired by Broadcom (AVGO)
Valid Logic Systems, acquired by Cadence Design Systems (CDNS)
VNUS Medical Technologies (VNUS), acquired by Covidien (COV)
",DuBose,Menlo Ventures
"Amy joined Menlo Ventures in 2007. Prior to Menlo Ventures, she worked for PricewaterhouseCoopers, LLP in the assurance and business advisory services department. Amy holds a bachelors of arts in philosophy from the University of California, Santa Barbara, a masters of science in accountancy from San Jose State University, and is a certified public accountant.
",Amy,Menlo Ventures
"Brent joined Menlo Ventures in 2015. Prior to Menlo, he provided tax services to venture capital clients with PwC in San Jose. Brent is a graduate of Cal Poly, San Luis Obispo, where he received both his bachelor of science in accounting and MSA in tax. He is a certified public accountant.
",Brent,Menlo Ventures
"Kirsten is the chief financial officer at Menlo Ventures, and has worked at the firm since 1999. Prior to Menlo, she worked for Ernst and Young, LLP in the audit and assurance business services department. Kirsten holds a bachelor of science degree in finance from Santa Clara University, and is a certified public accountant.
",Kirsten,Menlo Ventures
