text,name,firm
"Erica Yu is a Vice President based in GGV's Beijing office, focusing on investments in e-commerce, online education and mobile healthcare. She led and participated in the investment to Xiaozhan, Kujiale, Musical.ly, Chuchujie and Leo edu, and serves on the board of directors for Chuchujie and Leo edu. Prior to GGV, Erica served as Senior Associate at China Renaissance Partners, a leading boutique investment bank in China, where she led and participated in over $300 million private placement and M&A deals.",erica yu,GGV Capital
 ,erica yu,GGV Capital
Erica holds a Master degree in Enterprise Management and Bachelor degree in Computer Science from Zhejiang University.,erica yu,GGV Capital
"Klaus Wang is an Associate based in GGV’s Shanghai office, focusing on investment in Internet and Frontier Tech sector. Klaus most recently worked as Analyst in BDA Investment Advisory, providing independent research and due diligence service for top tier hedge funds and private equity firms around the world. Prior to that, he taught English test prep courses for college students in New Oriental School.",klaus wang,GGV Capital
 ,klaus wang,GGV Capital
Klaus earned his Master’s Degree in Engineering Management from The Johns Hopkins University and Bachelor degree in Nuclear Engineering and Technology from Shanghai Jiao Tong University. He is crazy about football.,klaus wang,GGV Capital
"Caiyao is a Senior Analyst based in GGV's Beijing Ofiice, focusing on investment in the TMT sector. Prior to joining GGV, Caiyao founded MadaData, a Business Intelligence SaaS company which helps clients integrate, analyze and visualize their enterprise data. Before MadaData, he interned at Qatalyst Partners and LinkedIn.",caiyao mai,GGV Capital
 ,caiyao mai,GGV Capital
"Caiyao received his M.S in Management Science and Engineering and B.S. in Computer Science from Stanford. He loves travelling, art, cooking and soccer.",caiyao mai,GGV Capital
"Zara is an investment analyst at GGV Capital's Menlo Park office, focusing on consumer Internet investments. Previously, she interned as a reporter covering China’s tech industry for The Information. Her writings have been published on The Harvard Crimson, Harvard Magazine, Foreign Policy, Huffington Post, and China Personified. She has also worked as a marketing intern at ZhenFund. Zara graduated from Harvard University Phi Beta Kappa with a degree in psychology. At Harvard, she wrote and edited for The Harvard Crimson, led the organization of Harvard China Forum (a 1,000-people conference featuring leaders from China and the US), and ran a weekly newsletter about food around the university.",zara zhang,GGV Capital
 ,zara zhang,GGV Capital
"Zara grew up in Changchun, a city in northeast China, and received her secondary education in Singapore. She curates 996, GGV Capital's weekly email newsletter on tech trends in China, and co-hosts the 996 Podcast on entrepreneurship in China with managing partner Hans Tung (listen on iTunes or search ""996"" wherever you listen to podcasts). She writes about tech in China and US-China cultural differences at her blog, zarazhang.com.",zara zhang,GGV Capital
"Yamin is an analyst based in GGV’s Beijing office, focusing on investments in TMT sector. Yamin joined GGV in 2016, and prior to that was an intern with Willis Towers Watson. She has also interned at Nielsen, CCTV-6 and Xinhua News Agency.",miao yamin,GGV Capital
"Yamin received her Masters degree in sociology and Bachelor's degree in Journalism from Peking University. In her spare time, she enjoys writing, outdoor sports and art movies.",miao yamin,GGV Capital
"Lance is an analyst based in GGV’s Shanghai office, focusing on investments in the TMT sector. Prior to GGV, Lance worked with Boston Consulting Group and Loyal Valley Capital, mainly following cases in TMT, consumer and entertainment industries.",lance shen,GGV Capital
 ,lance shen,GGV Capital
"Lance received his Bachelor's degree in Finance from Shanghai Jiao Tong University, and studied at the University of Pennsylvania, Columbia, and Sciences Po for exchange programs. In his spare time, he has traveled to more than 20 countries and loves equestrianism, skiing and F1.",lance shen,GGV Capital
"Zoe Zhao is the Senior Legal Counsel for GGV Capital, based in the Shanghai office. She joined GGV in 2005. Prior to this, she worked for a State Owned Enterprise as Legal Specialist, and interned at a law firm covering M&A and financing.",zoe zhao,GGV Capital
She received her LLB in International Law from East China University of Political Science and Law and MBA from Shanghai Advanced Institute of Finance (SAIF) of Shanghai Jiaotong University. She passed the National Bar Exam of P.R.C.,zoe zhao,GGV Capital
